message_id,campaign_id,client_id,channel,sent_at,status
1589,2,199,sms,2025-03-15 12:00:00,delivered
1590,2,2042,sms,2025-03-15 15:00:00,delivered
1591,2,2732,sms,2025-03-15 18:00:00,delivered
1592,2,673,sms,2025-03-16 19:00:00,delivered
1593,2,2338,sms,2025-03-16 10:00:00,bounced
1594,2,1887,sms,2025-03-15 19:00:00,bounced
1595,2,163,sms,2025-03-15 18:00:00,delivered
1596,2,1940,sms,2025-03-15 10:00:00,delivered
1597,2,1207,sms,2025-03-15 18:00:00,delivered
1598,2,1486,sms,2025-03-16 18:00:00,delivered
1599,2,500,sms,2025-03-15 12:00:00,delivered
1600,2,276,sms,2025-03-16 12:00:00,delivered
1601,2,141,sms,2025-03-16 10:00:00,delivered
1602,2,2673,sms,2025-03-15 10:00:00,bounced
1603,2,2718,sms,2025-03-15 18:00:00,delivered
1604,2,84,sms,2025-03-15 17:00:00,delivered
1605,2,128,sms,2025-03-16 11:00:00,delivered
1606,2,906,sms,2025-03-15 14:00:00,delivered
1607,2,155,sms,2025-03-16 18:00:00,delivered
1608,2,1733,sms,2025-03-15 14:00:00,delivered
1609,2,2598,sms,2025-03-15 10:00:00,delivered
1610,2,560,sms,2025-03-15 10:00:00,delivered
1611,2,862,sms,2025-03-15 18:00:00,delivered
1612,2,885,sms,2025-03-16 10:00:00,delivered
1613,2,1920,sms,2025-03-15 17:00:00,delivered
1614,2,1140,sms,2025-03-15 15:00:00,delivered
1615,2,2031,sms,2025-03-16 19:00:00,bounced
1616,2,2899,sms,2025-03-15 12:00:00,delivered
1617,2,2024,sms,2025-03-16 12:00:00,delivered
1618,2,985,sms,2025-03-16 18:00:00,delivered
1619,2,2902,sms,2025-03-16 11:00:00,delivered
1620,2,1396,sms,2025-03-15 10:00:00,delivered
1621,2,1690,sms,2025-03-16 17:00:00,delivered
1622,2,230,sms,2025-03-15 16:00:00,delivered
1623,2,667,sms,2025-03-16 09:00:00,delivered
1624,2,1028,sms,2025-03-16 18:00:00,delivered
1625,2,2967,sms,2025-03-15 13:00:00,delivered
1626,2,922,sms,2025-03-15 15:00:00,delivered
1627,2,2689,sms,2025-03-15 08:00:00,delivered
1628,2,2843,sms,2025-03-16 16:00:00,delivered
1629,2,1156,sms,2025-03-16 10:00:00,delivered
1630,2,2763,sms,2025-03-15 11:00:00,delivered
1631,2,169,sms,2025-03-15 12:00:00,delivered
1632,2,2147,sms,2025-03-15 18:00:00,delivered
1633,2,2443,sms,2025-03-16 16:00:00,delivered
1634,2,2302,sms,2025-03-15 14:00:00,delivered
1635,2,796,sms,2025-03-15 11:00:00,delivered
1636,2,201,sms,2025-03-16 17:00:00,delivered
1637,2,2856,sms,2025-03-16 17:00:00,delivered
1638,2,2571,sms,2025-03-16 14:00:00,delivered
1639,2,892,sms,2025-03-15 18:00:00,delivered
1640,2,1793,sms,2025-03-15 11:00:00,delivered
1641,2,20,sms,2025-03-16 10:00:00,delivered
1642,2,1692,sms,2025-03-16 17:00:00,delivered
1643,2,2439,sms,2025-03-16 18:00:00,delivered
1644,2,1495,sms,2025-03-15 11:00:00,delivered
1645,2,1864,sms,2025-03-16 17:00:00,delivered
1646,2,2885,sms,2025-03-16 17:00:00,delivered
1647,2,559,sms,2025-03-15 19:00:00,delivered
1648,2,1008,sms,2025-03-15 15:00:00,delivered
1649,2,855,sms,2025-03-15 16:00:00,delivered
1650,2,902,sms,2025-03-16 11:00:00,delivered
1651,2,1542,sms,2025-03-16 11:00:00,delivered
1652,2,2253,sms,2025-03-15 16:00:00,delivered
1653,2,1155,sms,2025-03-15 08:00:00,delivered
1654,2,2917,sms,2025-03-16 13:00:00,delivered
1655,2,1249,sms,2025-03-15 14:00:00,delivered
1656,2,2284,sms,2025-03-16 19:00:00,delivered
1657,2,2559,sms,2025-03-15 08:00:00,delivered
1658,2,1901,sms,2025-03-15 17:00:00,delivered
1659,2,1508,sms,2025-03-15 14:00:00,delivered
1660,2,737,sms,2025-03-15 11:00:00,delivered
1661,2,385,sms,2025-03-15 15:00:00,delivered
1662,2,1424,sms,2025-03-16 19:00:00,delivered
1663,2,43,sms,2025-03-16 15:00:00,delivered
1664,2,2874,sms,2025-03-16 19:00:00,delivered
1665,2,749,sms,2025-03-16 19:00:00,delivered
1666,3,1739,email,2025-04-05 17:00:00,delivered
1667,3,2267,email,2025-04-05 19:00:00,delivered
1668,3,649,email,2025-04-05 16:00:00,delivered
1669,3,2202,email,2025-04-06 13:00:00,delivered
1670,3,2939,email,2025-04-06 16:00:00,bounced
1671,3,802,email,2025-04-05 13:00:00,delivered
1672,3,2795,email,2025-04-06 11:00:00,delivered
1673,3,2612,email,2025-04-06 13:00:00,delivered
1674,3,1229,email,2025-04-05 19:00:00,delivered
1675,3,1959,email,2025-04-06 19:00:00,delivered
1676,3,1343,email,2025-04-05 08:00:00,bounced
1677,3,2414,email,2025-04-06 17:00:00,delivered
1678,3,454,email,2025-04-05 14:00:00,delivered
1679,3,1101,email,2025-04-05 09:00:00,delivered
1680,3,268,email,2025-04-06 14:00:00,delivered
1681,3,2629,email,2025-04-06 17:00:00,bounced
1682,3,185,email,2025-04-05 11:00:00,delivered
1683,3,1011,email,2025-04-05 13:00:00,delivered
1684,3,2218,email,2025-04-05 09:00:00,delivered
1685,3,2440,email,2025-04-06 08:00:00,delivered
1686,3,1161,email,2025-04-06 19:00:00,delivered
1687,3,2527,email,2025-04-06 11:00:00,delivered
1688,3,853,email,2025-04-05 19:00:00,delivered
1689,3,1977,email,2025-04-05 19:00:00,delivered
1690,3,2528,email,2025-04-06 14:00:00,delivered
1691,3,1675,email,2025-04-05 11:00:00,delivered
1692,3,1662,email,2025-04-05 12:00:00,delivered
1693,3,1915,email,2025-04-06 11:00:00,delivered
1694,3,2304,email,2025-04-05 12:00:00,bounced
1695,3,2952,email,2025-04-06 11:00:00,delivered
1696,3,2611,email,2025-04-05 09:00:00,delivered
1697,3,2643,email,2025-04-05 13:00:00,delivered
1698,3,90,email,2025-04-06 16:00:00,delivered
1699,3,889,email,2025-04-06 08:00:00,delivered
1700,3,912,email,2025-04-06 10:00:00,delivered
1701,3,2103,email,2025-04-05 09:00:00,delivered
1702,3,705,email,2025-04-05 14:00:00,bounced
1703,3,1615,email,2025-04-05 09:00:00,delivered
1704,3,601,email,2025-04-06 14:00:00,delivered
1705,3,625,email,2025-04-06 19:00:00,delivered
1706,3,488,email,2025-04-06 13:00:00,delivered
1707,3,1925,email,2025-04-05 14:00:00,delivered
1708,3,2802,email,2025-04-06 17:00:00,delivered
1709,3,2134,email,2025-04-05 18:00:00,delivered
1710,3,2494,email,2025-04-06 16:00:00,delivered
1711,3,334,email,2025-04-06 08:00:00,delivered
1712,3,481,email,2025-04-06 12:00:00,delivered
1713,3,2863,email,2025-04-05 08:00:00,delivered
1714,3,1647,email,2025-04-05 11:00:00,delivered
1715,3,2694,email,2025-04-05 16:00:00,delivered
1716,3,2345,email,2025-04-05 18:00:00,delivered
1717,3,2099,email,2025-04-05 15:00:00,delivered
1718,3,2069,email,2025-04-06 12:00:00,delivered
1719,3,211,email,2025-04-06 10:00:00,delivered
1720,3,2197,email,2025-04-06 12:00:00,delivered
1721,3,2262,email,2025-04-06 17:00:00,delivered
1722,3,1603,email,2025-04-05 19:00:00,bounced
1723,3,735,email,2025-04-05 11:00:00,delivered
1724,3,1946,email,2025-04-05 17:00:00,delivered
1725,3,1077,email,2025-04-05 09:00:00,bounced
1726,3,933,email,2025-04-05 08:00:00,delivered
1727,3,1457,email,2025-04-06 11:00:00,bounced
1728,3,1383,email,2025-04-06 18:00:00,delivered
1729,3,2909,email,2025-04-06 19:00:00,delivered
1730,3,332,email,2025-04-05 19:00:00,delivered
1731,3,300,email,2025-04-05 08:00:00,delivered
1732,3,1721,email,2025-04-05 13:00:00,delivered
1733,3,797,email,2025-04-05 11:00:00,delivered
1734,3,1557,email,2025-04-06 10:00:00,delivered
1735,3,1536,email,2025-04-05 16:00:00,delivered
1736,3,808,email,2025-04-06 10:00:00,delivered
1737,3,795,email,2025-04-06 08:00:00,bounced
1738,3,120,email,2025-04-06 10:00:00,delivered
1739,3,116,email,2025-04-06 17:00:00,bounced
1740,3,2383,email,2025-04-05 13:00:00,delivered
1741,3,1398,email,2025-04-06 19:00:00,delivered
1742,3,711,email,2025-04-05 10:00:00,delivered
1743,3,2596,email,2025-04-05 15:00:00,delivered
1744,3,259,email,2025-04-05 09:00:00,delivered
1745,3,536,email,2025-04-05 13:00:00,bounced
1746,3,1620,email,2025-04-05 12:00:00,delivered
1747,3,1512,email,2025-04-06 17:00:00,delivered
1748,3,64,email,2025-04-06 09:00:00,delivered
1749,3,2601,email,2025-04-06 13:00:00,delivered
1750,3,2271,email,2025-04-05 19:00:00,delivered
1751,3,2032,email,2025-04-05 12:00:00,delivered
1752,3,184,email,2025-04-05 16:00:00,delivered
1753,3,2381,email,2025-04-06 09:00:00,delivered
1754,3,2073,email,2025-04-06 17:00:00,delivered
1755,3,1744,email,2025-04-06 19:00:00,delivered
1756,3,1954,email,2025-04-06 19:00:00,delivered
1757,3,478,email,2025-04-06 17:00:00,bounced
1758,3,1699,email,2025-04-06 11:00:00,delivered
1759,3,2490,email,2025-04-05 08:00:00,delivered
1760,3,927,email,2025-04-06 08:00:00,delivered
1761,3,2061,email,2025-04-06 19:00:00,delivered
1762,3,1928,email,2025-04-06 08:00:00,delivered
1763,3,521,email,2025-04-06 13:00:00,delivered
1764,3,1024,email,2025-04-05 12:00:00,delivered
1765,3,2591,email,2025-04-05 15:00:00,delivered
1766,3,882,email,2025-04-06 12:00:00,delivered
1767,3,2277,email,2025-04-06 16:00:00,delivered
1768,3,127,email,2025-04-06 14:00:00,delivered
1769,3,2854,email,2025-04-06 09:00:00,delivered
1770,3,898,email,2025-04-05 10:00:00,delivered
1771,3,1266,email,2025-04-05 08:00:00,delivered
1772,3,2482,email,2025-04-06 17:00:00,delivered
1773,3,2728,email,2025-04-05 10:00:00,delivered
1774,3,561,email,2025-04-06 16:00:00,delivered
1775,3,136,email,2025-04-05 14:00:00,delivered
1776,3,966,email,2025-04-05 16:00:00,delivered
1777,3,2427,email,2025-04-05 17:00:00,delivered
1778,3,2406,email,2025-04-05 19:00:00,delivered
1779,3,1543,email,2025-04-05 15:00:00,delivered
1780,3,1716,email,2025-04-06 15:00:00,delivered
1781,3,2708,email,2025-04-06 12:00:00,delivered
1782,3,2006,email,2025-04-05 19:00:00,delivered
1783,3,1814,email,2025-04-05 15:00:00,delivered
1784,3,2627,email,2025-04-05 19:00:00,delivered
1785,3,2742,email,2025-04-06 15:00:00,delivered
1786,3,2934,email,2025-04-06 15:00:00,delivered
1787,3,459,email,2025-04-05 13:00:00,delivered
1788,3,1151,email,2025-04-06 13:00:00,delivered
1789,3,443,email,2025-04-05 18:00:00,delivered
1790,3,498,email,2025-04-06 17:00:00,delivered
1791,3,1440,email,2025-04-06 14:00:00,delivered
1792,3,2773,email,2025-04-06 09:00:00,delivered
1793,3,1342,email,2025-04-05 13:00:00,delivered
1794,3,83,email,2025-04-05 11:00:00,delivered
1795,3,1143,email,2025-04-05 15:00:00,delivered
1796,3,2416,email,2025-04-05 18:00:00,delivered
1797,3,1075,email,2025-04-06 10:00:00,delivered
1798,3,978,email,2025-04-06 09:00:00,delivered
1799,3,2027,email,2025-04-06 08:00:00,delivered
1800,3,1931,email,2025-04-05 19:00:00,delivered
1801,3,686,email,2025-04-06 14:00:00,bounced
1802,3,1679,email,2025-04-05 18:00:00,delivered
1803,3,1654,email,2025-04-06 08:00:00,delivered
1804,3,1798,email,2025-04-05 10:00:00,delivered
1805,3,699,email,2025-04-05 12:00:00,bounced
1806,3,212,email,2025-04-06 15:00:00,delivered
1807,3,2046,email,2025-04-06 16:00:00,delivered
1808,3,2441,email,2025-04-06 13:00:00,delivered
1809,3,1802,email,2025-04-05 18:00:00,delivered
1810,3,2268,email,2025-04-06 09:00:00,delivered
1811,3,369,email,2025-04-06 18:00:00,delivered
1812,3,1227,email,2025-04-06 16:00:00,delivered
1813,3,2155,email,2025-04-05 18:00:00,delivered
1814,3,1577,email,2025-04-05 15:00:00,delivered
1815,3,2043,email,2025-04-06 11:00:00,delivered
1816,3,750,email,2025-04-05 15:00:00,delivered
1817,3,2751,email,2025-04-06 09:00:00,delivered
1818,3,2285,email,2025-04-06 13:00:00,bounced
1819,3,960,email,2025-04-06 10:00:00,delivered
1820,3,522,email,2025-04-06 12:00:00,delivered
1821,3,694,email,2025-04-05 13:00:00,bounced
1822,3,1846,email,2025-04-06 16:00:00,delivered
1823,3,1188,email,2025-04-05 17:00:00,delivered
1824,3,1195,email,2025-04-06 09:00:00,delivered
1825,3,900,email,2025-04-06 18:00:00,delivered
1826,3,2355,email,2025-04-06 15:00:00,delivered
1827,3,1125,email,2025-04-05 18:00:00,delivered
1828,3,2566,email,2025-04-06 18:00:00,delivered
1829,3,1268,email,2025-04-05 14:00:00,delivered
1830,3,730,email,2025-04-06 14:00:00,delivered
1831,3,2979,email,2025-04-06 16:00:00,delivered
1832,3,2026,email,2025-04-05 14:00:00,delivered
1833,3,1233,email,2025-04-05 11:00:00,delivered
1834,3,2082,email,2025-04-05 11:00:00,delivered
1835,3,205,email,2025-04-06 10:00:00,delivered
1836,3,277,email,2025-04-05 09:00:00,delivered
1837,3,121,email,2025-04-06 14:00:00,delivered
1838,3,1371,email,2025-04-06 14:00:00,delivered
1839,3,156,email,2025-04-06 09:00:00,bounced
1840,3,787,email,2025-04-05 17:00:00,delivered
1841,3,770,email,2025-04-06 11:00:00,delivered
1842,3,1176,email,2025-04-06 14:00:00,delivered
1843,3,1307,email,2025-04-05 11:00:00,delivered
1844,3,147,email,2025-04-05 15:00:00,delivered
1845,3,597,email,2025-04-05 16:00:00,delivered
1846,3,1353,email,2025-04-06 14:00:00,delivered
1847,3,1238,email,2025-04-05 19:00:00,delivered
1848,3,1580,email,2025-04-06 13:00:00,delivered
1849,3,1399,email,2025-04-06 11:00:00,delivered
1850,3,2561,email,2025-04-06 12:00:00,delivered
1851,3,2731,email,2025-04-06 10:00:00,delivered
1852,3,995,email,2025-04-06 10:00:00,bounced
1853,3,104,email,2025-04-06 08:00:00,delivered
1854,3,2543,email,2025-04-06 10:00:00,delivered
1855,3,1809,email,2025-04-05 08:00:00,delivered
1856,3,52,email,2025-04-05 08:00:00,delivered
1857,3,2270,email,2025-04-05 10:00:00,delivered
1858,3,2269,email,2025-04-06 16:00:00,delivered
1859,3,2953,email,2025-04-05 17:00:00,delivered
1860,3,1938,email,2025-04-05 18:00:00,delivered
1861,3,738,email,2025-04-05 15:00:00,delivered
1862,3,2570,email,2025-04-06 12:00:00,bounced
1863,3,2861,email,2025-04-05 15:00:00,delivered
1864,3,17,email,2025-04-06 15:00:00,delivered
1865,3,2153,email,2025-04-06 10:00:00,bounced
1866,3,1838,email,2025-04-05 15:00:00,delivered
1867,3,1702,email,2025-04-06 15:00:00,delivered
1868,3,299,email,2025-04-05 19:00:00,delivered
1869,3,108,email,2025-04-06 16:00:00,delivered
1870,3,1715,email,2025-04-06 16:00:00,delivered
1871,3,2470,email,2025-04-06 09:00:00,delivered
1872,3,2340,email,2025-04-06 18:00:00,delivered
1873,3,1738,email,2025-04-05 10:00:00,bounced
1874,3,2390,email,2025-04-06 16:00:00,delivered
1875,3,1247,email,2025-04-05 10:00:00,delivered
1876,3,958,email,2025-04-06 13:00:00,delivered
1877,3,88,email,2025-04-05 08:00:00,delivered
1878,3,2344,email,2025-04-06 09:00:00,delivered
1879,3,1056,email,2025-04-05 10:00:00,bounced
1880,3,2307,email,2025-04-06 13:00:00,delivered
1881,3,2895,email,2025-04-06 18:00:00,bounced
1882,3,1657,email,2025-04-06 12:00:00,delivered
1883,3,1446,email,2025-04-05 18:00:00,delivered
1884,3,2322,email,2025-04-06 09:00:00,delivered
1885,3,1820,email,2025-04-05 16:00:00,delivered
1886,3,1443,email,2025-04-06 16:00:00,bounced
1887,3,1298,email,2025-04-06 11:00:00,delivered
1888,3,1696,email,2025-04-06 11:00:00,bounced
1889,3,2189,email,2025-04-06 19:00:00,delivered
1890,3,452,email,2025-04-05 10:00:00,delivered
1891,3,2652,email,2025-04-06 08:00:00,delivered
1892,3,2992,email,2025-04-06 13:00:00,delivered
1893,3,424,email,2025-04-05 09:00:00,delivered
1894,3,2798,email,2025-04-06 16:00:00,delivered
1895,3,1655,email,2025-04-05 12:00:00,delivered
1896,3,499,email,2025-04-06 15:00:00,delivered
1897,3,747,email,2025-04-06 13:00:00,delivered
1898,3,2380,email,2025-04-06 13:00:00,delivered
1899,3,2059,email,2025-04-06 12:00:00,delivered
1900,3,1303,email,2025-04-05 13:00:00,delivered
1901,3,2794,email,2025-04-06 11:00:00,delivered
1902,3,484,email,2025-04-05 17:00:00,delivered
1903,3,676,email,2025-04-05 16:00:00,delivered
1904,3,2574,email,2025-04-06 15:00:00,delivered
1905,3,101,email,2025-04-05 10:00:00,delivered
1906,3,2610,email,2025-04-06 19:00:00,delivered
1907,3,143,email,2025-04-06 08:00:00,delivered
1908,3,844,email,2025-04-05 17:00:00,bounced
1909,3,110,email,2025-04-06 11:00:00,delivered
1910,3,644,email,2025-04-06 08:00:00,delivered
1911,3,2395,email,2025-04-05 16:00:00,delivered
1912,3,314,email,2025-04-06 19:00:00,bounced
1913,3,2013,email,2025-04-05 18:00:00,delivered
1914,3,1326,email,2025-04-05 14:00:00,delivered
1915,3,494,email,2025-04-05 10:00:00,delivered
1916,3,523,email,2025-04-05 19:00:00,delivered
1917,3,2739,email,2025-04-05 19:00:00,delivered
1918,3,1428,email,2025-04-05 17:00:00,bounced
1919,3,473,email,2025-04-05 16:00:00,delivered
1920,3,2305,email,2025-04-05 13:00:00,delivered
1921,3,1297,email,2025-04-05 18:00:00,delivered
1922,3,2922,email,2025-04-05 11:00:00,delivered
1923,3,1014,email,2025-04-05 13:00:00,delivered
1924,3,1372,email,2025-04-06 17:00:00,delivered
1925,3,2684,email,2025-04-05 11:00:00,delivered
1926,3,1922,email,2025-04-05 12:00:00,delivered
1927,3,2862,email,2025-04-05 15:00:00,delivered
1928,3,1961,email,2025-04-05 11:00:00,delivered
1929,3,1333,email,2025-04-06 11:00:00,delivered
1930,3,2792,email,2025-04-05 19:00:00,delivered
1931,3,1670,email,2025-04-05 08:00:00,delivered
1932,3,1051,email,2025-04-06 16:00:00,delivered
1933,3,2887,email,2025-04-05 18:00:00,delivered
1934,3,19,email,2025-04-05 18:00:00,delivered
1935,3,497,email,2025-04-05 16:00:00,bounced
1936,3,2428,email,2025-04-06 11:00:00,delivered
1937,3,961,email,2025-04-05 11:00:00,delivered
1938,3,2766,email,2025-04-05 12:00:00,bounced
1939,3,421,email,2025-04-06 15:00:00,delivered
1940,3,1589,email,2025-04-06 15:00:00,delivered
1941,3,5,email,2025-04-06 08:00:00,delivered
1942,3,410,email,2025-04-05 15:00:00,delivered
1943,3,1919,email,2025-04-05 18:00:00,delivered
1944,3,1052,email,2025-04-05 11:00:00,bounced
1945,3,1863,email,2025-04-06 11:00:00,delivered
1946,3,389,email,2025-04-05 08:00:00,delivered
1947,3,1456,email,2025-04-05 08:00:00,delivered
1948,3,1259,email,2025-04-06 13:00:00,delivered
1949,3,1088,email,2025-04-05 16:00:00,delivered
1950,3,251,email,2025-04-05 18:00:00,delivered
1951,3,1241,email,2025-04-05 14:00:00,delivered
1952,3,354,email,2025-04-05 11:00:00,delivered
1953,3,665,email,2025-04-06 15:00:00,delivered
1954,3,1166,email,2025-04-05 12:00:00,delivered
1955,3,2824,email,2025-04-06 18:00:00,bounced
1956,3,1875,email,2025-04-06 12:00:00,bounced
1957,3,2623,email,2025-04-06 11:00:00,delivered
1958,3,2646,email,2025-04-06 18:00:00,delivered
1959,3,1625,email,2025-04-05 08:00:00,delivered
1960,3,598,email,2025-04-06 11:00:00,delivered
1961,3,25,email,2025-04-05 08:00:00,delivered
1962,3,397,email,2025-04-05 12:00:00,delivered
1963,3,150,email,2025-04-05 09:00:00,delivered
1964,3,174,email,2025-04-05 14:00:00,delivered
1965,3,1794,email,2025-04-05 14:00:00,delivered
1966,3,347,email,2025-04-05 14:00:00,delivered
1967,3,2039,email,2025-04-06 10:00:00,delivered
1968,3,1470,email,2025-04-05 19:00:00,delivered
1969,3,614,email,2025-04-05 13:00:00,delivered
1970,3,267,email,2025-04-06 11:00:00,delivered
1971,3,2621,email,2025-04-05 16:00:00,delivered
1972,3,2711,email,2025-04-06 09:00:00,delivered
1973,3,2971,email,2025-04-05 12:00:00,delivered
1974,3,1043,email,2025-04-06 09:00:00,bounced
1975,3,2111,email,2025-04-06 19:00:00,delivered
1976,3,894,email,2025-04-06 11:00:00,delivered
1977,3,2994,email,2025-04-06 15:00:00,delivered
1978,3,1235,email,2025-04-06 16:00:00,bounced
1979,3,2961,email,2025-04-05 08:00:00,delivered
1980,3,2935,email,2025-04-05 14:00:00,delivered
1981,3,1774,email,2025-04-06 15:00:00,delivered
1982,3,2664,email,2025-04-05 13:00:00,delivered
1983,3,35,email,2025-04-05 14:00:00,delivered
1984,3,1856,email,2025-04-05 13:00:00,delivered
1985,3,352,email,2025-04-05 18:00:00,delivered
1986,3,547,email,2025-04-06 13:00:00,delivered
1987,3,1183,email,2025-04-06 12:00:00,delivered
1988,3,1849,email,2025-04-05 12:00:00,delivered
1989,3,2891,email,2025-04-05 09:00:00,delivered
1990,3,2630,email,2025-04-06 17:00:00,delivered
1991,3,1851,email,2025-04-06 09:00:00,delivered
1992,3,1664,email,2025-04-06 09:00:00,delivered
1993,3,2590,email,2025-04-05 10:00:00,delivered
1994,3,2146,email,2025-04-06 08:00:00,delivered
1995,3,2758,email,2025-04-06 13:00:00,delivered
1996,3,321,email,2025-04-06 08:00:00,delivered
1997,3,537,email,2025-04-06 11:00:00,delivered
1998,3,539,email,2025-04-06 19:00:00,delivered
1999,3,117,email,2025-04-05 14:00:00,delivered
2000,3,2068,email,2025-04-06 14:00:00,delivered
2001,3,1707,email,2025-04-05 14:00:00,delivered
2002,3,847,email,2025-04-06 11:00:00,delivered
2003,3,2697,email,2025-04-05 16:00:00,bounced
2004,3,1219,email,2025-04-06 16:00:00,delivered
2005,3,2217,email,2025-04-06 18:00:00,delivered
2006,3,1980,email,2025-04-05 08:00:00,delivered
2007,3,935,email,2025-04-06 19:00:00,delivered
2008,3,2273,email,2025-04-05 12:00:00,bounced
2009,3,186,email,2025-04-05 09:00:00,delivered
2010,3,1023,email,2025-04-05 13:00:00,delivered
2011,3,668,email,2025-04-06 12:00:00,bounced
2012,3,2602,email,2025-04-05 08:00:00,bounced
2013,3,660,email,2025-04-05 16:00:00,delivered
2014,3,1256,email,2025-04-06 14:00:00,delivered
2015,3,1086,email,2025-04-06 12:00:00,delivered
2016,3,2827,email,2025-04-05 18:00:00,delivered
2017,3,723,email,2025-04-06 09:00:00,delivered
2018,3,2881,email,2025-04-06 09:00:00,delivered
2019,3,2120,email,2025-04-05 19:00:00,delivered
2020,3,816,email,2025-04-06 09:00:00,bounced
2021,3,1899,email,2025-04-05 13:00:00,delivered
2022,3,2555,email,2025-04-05 10:00:00,delivered
2023,3,2789,email,2025-04-06 09:00:00,bounced
2024,3,574,email,2025-04-05 09:00:00,delivered
2025,3,2670,email,2025-04-05 17:00:00,delivered
2026,3,374,email,2025-04-05 08:00:00,bounced
2027,3,2599,email,2025-04-06 17:00:00,delivered
2028,3,1347,email,2025-04-05 12:00:00,delivered
2029,3,2036,email,2025-04-05 11:00:00,delivered
2030,3,1829,email,2025-04-05 08:00:00,delivered
2031,3,2474,email,2025-04-05 16:00:00,delivered
2032,3,2044,email,2025-04-05 16:00:00,delivered
2033,3,1141,email,2025-04-06 16:00:00,delivered
2034,3,2521,email,2025-04-05 15:00:00,delivered
2035,3,109,email,2025-04-06 14:00:00,delivered
2036,3,817,email,2025-04-05 12:00:00,delivered
2037,3,2512,email,2025-04-06 19:00:00,delivered
2038,3,2635,email,2025-04-06 16:00:00,delivered
2039,3,1819,email,2025-04-05 14:00:00,delivered
2040,3,1939,email,2025-04-05 09:00:00,delivered
2041,3,2501,email,2025-04-05 11:00:00,delivered
2042,3,395,email,2025-04-06 12:00:00,bounced
2043,3,250,email,2025-04-06 18:00:00,delivered
2044,3,1763,email,2025-04-06 14:00:00,bounced
2045,3,2093,email,2025-04-06 16:00:00,delivered
2046,3,1852,email,2025-04-06 19:00:00,bounced
2047,3,1525,email,2025-04-05 17:00:00,delivered
2048,3,2195,email,2025-04-05 10:00:00,bounced
2049,3,1453,email,2025-04-05 09:00:00,delivered
2050,3,953,email,2025-04-05 08:00:00,delivered
2051,3,2090,email,2025-04-05 08:00:00,delivered
2052,3,872,email,2025-04-05 15:00:00,bounced
2053,3,1265,email,2025-04-05 11:00:00,bounced
2054,3,1393,email,2025-04-05 15:00:00,delivered
2055,3,633,email,2025-04-06 17:00:00,delivered
2056,3,528,email,2025-04-06 09:00:00,delivered
2057,3,1464,email,2025-04-06 08:00:00,delivered
2058,3,11,email,2025-04-05 17:00:00,delivered
2059,3,2563,email,2025-04-05 13:00:00,bounced
2060,3,931,email,2025-04-06 14:00:00,delivered
2061,3,2021,email,2025-04-06 19:00:00,delivered
2062,3,2151,email,2025-04-05 14:00:00,delivered
2063,3,2341,email,2025-04-05 17:00:00,delivered
2064,3,1360,email,2025-04-05 12:00:00,delivered
2065,3,2544,email,2025-04-06 10:00:00,delivered
2066,3,225,email,2025-04-06 19:00:00,delivered
2067,3,666,email,2025-04-05 15:00:00,delivered
2068,3,1871,email,2025-04-05 08:00:00,delivered
2069,3,1444,email,2025-04-05 16:00:00,delivered
2070,3,2811,email,2025-04-05 19:00:00,delivered
2071,3,172,email,2025-04-05 08:00:00,delivered
2072,3,1561,email,2025-04-05 17:00:00,delivered
2073,3,774,email,2025-04-05 11:00:00,delivered
2074,3,2053,email,2025-04-05 08:00:00,delivered
2075,3,2152,email,2025-04-05 13:00:00,delivered
2076,3,413,email,2025-04-05 17:00:00,delivered
2077,3,1115,email,2025-04-06 16:00:00,delivered
2078,3,780,email,2025-04-05 10:00:00,delivered
2079,3,2926,email,2025-04-05 18:00:00,delivered
2080,3,996,email,2025-04-05 13:00:00,delivered
2081,3,1027,email,2025-04-05 13:00:00,delivered
2082,3,2214,email,2025-04-06 16:00:00,delivered
2083,3,1952,email,2025-04-05 19:00:00,bounced
2084,3,298,email,2025-04-05 08:00:00,delivered
2085,3,2329,email,2025-04-05 11:00:00,delivered
2086,3,1943,email,2025-04-06 17:00:00,bounced
2087,3,1226,email,2025-04-06 11:00:00,delivered
2088,3,631,email,2025-04-06 18:00:00,delivered
2089,3,1098,email,2025-04-05 12:00:00,delivered
2090,3,1636,email,2025-04-06 10:00:00,delivered
2091,3,1490,email,2025-04-06 18:00:00,delivered
2092,3,994,email,2025-04-06 14:00:00,delivered
2093,3,1048,email,2025-04-05 12:00:00,delivered
2094,3,357,email,2025-04-05 09:00:00,delivered
2095,3,77,email,2025-04-06 08:00:00,delivered
2096,3,2185,email,2025-04-06 08:00:00,delivered
2097,3,223,email,2025-04-06 12:00:00,delivered
2098,3,1203,email,2025-04-05 08:00:00,delivered
2099,3,1792,email,2025-04-06 08:00:00,delivered
2100,3,1117,email,2025-04-05 13:00:00,delivered
2101,3,2908,email,2025-04-06 19:00:00,delivered
2102,3,2016,email,2025-04-05 11:00:00,delivered
2103,3,94,email,2025-04-06 10:00:00,delivered
2104,3,2434,email,2025-04-05 16:00:00,delivered
2105,3,363,email,2025-04-06 14:00:00,delivered
2106,3,1053,email,2025-04-05 12:00:00,delivered
2107,3,1782,email,2025-04-05 11:00:00,delivered
2108,3,2626,email,2025-04-06 15:00:00,bounced
2109,3,1799,email,2025-04-05 08:00:00,delivered
