audience_id,campaign_id,client_id,group_type,assigned_at
2574,3,2956,control,2025-04-05
2575,3,2074,test,2025-04-05
2576,3,1390,test,2025-04-05
2577,3,2497,test,2025-04-05
2578,3,2759,test,2025-04-05
2579,3,769,test,2025-04-05
2580,3,1352,test,2025-04-05
2581,3,1387,test,2025-04-05
2582,3,373,test,2025-04-05
2583,3,1311,test,2025-04-05
2584,3,436,test,2025-04-05
2585,3,1600,test,2025-04-05
2586,3,112,test,2025-04-05
2587,3,757,test,2025-04-05
2588,3,1097,test,2025-04-05
2589,3,1096,test,2025-04-05
2590,3,345,test,2025-04-05
2591,3,1759,test,2025-04-05
2592,3,12,test,2025-04-05
2593,3,1123,test,2025-04-05
2594,3,2818,test,2025-04-05
2595,3,2130,test,2025-04-05
2596,3,748,test,2025-04-05
2597,3,1879,test,2025-04-05
2598,3,1522,test,2025-04-05
2599,3,2579,control,2025-04-05
2600,3,28,test,2025-04-05
2601,3,1529,test,2025-04-05
2602,3,513,test,2025-04-05
2603,3,2393,test,2025-04-05
2604,3,1709,control,2025-04-05
2605,3,1905,control,2025-04-05
2606,3,1332,test,2025-04-05
2607,3,1886,test,2025-04-05
2608,3,1375,test,2025-04-05
2609,3,1378,test,2025-04-05
2610,3,1514,test,2025-04-05
2611,3,1113,test,2025-04-05
2612,3,2535,test,2025-04-05
2613,3,2913,test,2025-04-05
2614,3,588,test,2025-04-05
2615,3,1535,test,2025-04-05
2616,3,1287,test,2025-04-05
2617,3,2820,test,2025-04-05
2618,3,1724,test,2025-04-05
2619,3,2119,test,2025-04-05
2620,3,2719,test,2025-04-05
2621,3,2515,test,2025-04-05
2622,3,1045,test,2025-04-05
2623,3,53,control,2025-04-05
2624,3,1300,test,2025-04-05
2625,3,2645,test,2025-04-05
2626,3,2190,test,2025-04-05
2627,3,713,test,2025-04-05
2628,3,706,test,2025-04-05
2629,3,414,control,2025-04-05
2630,3,1622,test,2025-04-05
2631,3,1753,test,2025-04-05
2632,3,2025,test,2025-04-05
2633,3,1036,test,2025-04-05
2634,3,1528,test,2025-04-05
2635,3,620,test,2025-04-05
2636,3,2457,test,2025-04-05
2637,3,687,test,2025-04-05
2638,3,2947,test,2025-04-05
2639,3,534,test,2025-04-05
2640,3,1772,test,2025-04-05
2641,3,2193,test,2025-04-05
2642,3,1262,test,2025-04-05
2643,3,1103,test,2025-04-05
2644,3,2568,test,2025-04-05
2645,3,375,test,2025-04-05
2646,3,1726,control,2025-04-05
2647,3,1330,test,2025-04-05
2648,3,1306,test,2025-04-05
2649,3,1321,test,2025-04-05
2650,3,886,test,2025-04-05
2651,3,22,control,2025-04-05
2652,3,1945,test,2025-04-05
2653,3,726,control,2025-04-05
2654,3,2876,test,2025-04-05
2655,3,1992,test,2025-04-05
2656,3,1597,test,2025-04-05
2657,3,2245,test,2025-04-05
2658,3,1437,test,2025-04-05
2659,3,344,test,2025-04-05
2660,3,238,test,2025-04-05
2661,3,2446,test,2025-04-05
2662,3,1180,test,2025-04-05
2663,3,2877,test,2025-04-05
2664,3,426,test,2025-04-05
2665,3,245,test,2025-04-05
2666,3,1062,test,2025-04-05
2667,3,2850,test,2025-04-05
2668,3,2491,test,2025-04-05
2669,3,1889,test,2025-04-05
2670,3,1976,test,2025-04-05
2671,3,2002,control,2025-04-05
2672,3,2430,test,2025-04-05
2673,3,2883,test,2025-04-05
2674,3,947,test,2025-04-05
2675,3,362,test,2025-04-05
2676,3,870,test,2025-04-05
2677,3,988,test,2025-04-05
2678,3,840,test,2025-04-05
2679,3,1175,test,2025-04-05
2680,3,1822,test,2025-04-05
2681,3,1832,test,2025-04-05
2682,3,1987,test,2025-04-05
2683,3,856,test,2025-04-05
2684,3,897,test,2025-04-05
2685,3,2687,test,2025-04-05
2686,3,1967,test,2025-04-05
2687,3,1719,test,2025-04-05
2688,3,798,test,2025-04-05
2689,3,970,test,2025-04-05
2690,3,776,test,2025-04-05
2691,3,1367,test,2025-04-05
2692,3,1842,test,2025-04-05
2693,3,2159,test,2025-04-05
2694,3,965,test,2025-04-05
2695,3,2449,test,2025-04-05
2696,3,1984,test,2025-04-05
2697,3,869,test,2025-04-05
2698,3,2188,test,2025-04-05
2699,3,444,control,2025-04-05
2700,3,2938,test,2025-04-05
2701,3,311,control,2025-04-05
2702,3,1237,test,2025-04-05
2703,3,1187,test,2025-04-05
2704,3,2865,control,2025-04-05
2705,3,1198,test,2025-04-05
2706,3,364,test,2025-04-05
2707,3,2050,test,2025-04-05
2708,3,1691,test,2025-04-05
2709,3,558,test,2025-04-05
2710,3,1723,control,2025-04-05
2711,3,662,test,2025-04-05
2712,3,1607,test,2025-04-05
2713,3,381,test,2025-04-05
2714,3,875,test,2025-04-05
2715,3,716,test,2025-04-05
2716,3,1903,test,2025-04-05
2717,3,677,test,2025-04-05
2718,3,1179,test,2025-04-05
2719,3,2588,test,2025-04-05
2720,3,135,test,2025-04-05
2721,3,1588,control,2025-04-05
2722,3,1626,test,2025-04-05
2723,3,1404,test,2025-04-05
2724,3,519,control,2025-04-05
2725,3,2592,test,2025-04-05
2726,3,2733,test,2025-04-05
2727,3,2122,test,2025-04-05
2728,3,2447,test,2025-04-05
2729,3,1213,test,2025-04-05
2730,3,2206,test,2025-04-05
2731,3,1433,test,2025-04-05
2732,3,2965,test,2025-04-05
2733,3,2819,control,2025-04-05
2734,3,2671,test,2025-04-05
2735,3,2906,test,2025-04-05
2736,3,2357,test,2025-04-05
2737,3,1569,test,2025-04-05
2738,3,698,test,2025-04-05
2739,3,241,test,2025-04-05
2740,3,1035,test,2025-04-05
2741,3,2479,test,2025-04-05
2742,3,1248,control,2025-04-05
2743,3,2765,test,2025-04-05
2744,3,2656,test,2025-04-05
2745,3,2831,test,2025-04-05
2746,3,1270,test,2025-04-05
2747,3,2873,test,2025-04-05
2748,3,926,test,2025-04-05
2749,3,1513,control,2025-04-05
2750,3,1110,test,2025-04-05
2751,3,2369,test,2025-04-05
2752,3,2469,test,2025-04-05
2753,3,639,test,2025-04-05
2754,3,2007,test,2025-04-05
2755,3,173,test,2025-04-05
2756,3,2948,test,2025-04-05
2757,4,1317,test,2025-04-20
2758,4,1676,test,2025-04-20
2759,4,2152,test,2025-04-20
2760,4,1914,test,2025-04-20
2761,4,2592,test,2025-04-20
2762,4,1959,test,2025-04-20
2763,4,2567,test,2025-04-20
2764,4,2745,control,2025-04-20
2765,4,176,test,2025-04-20
2766,4,794,test,2025-04-20
2767,4,2203,test,2025-04-20
2768,4,2332,test,2025-04-20
2769,4,294,test,2025-04-20
2770,4,996,test,2025-04-20
2771,4,1494,test,2025-04-20
2772,4,297,test,2025-04-20
2773,4,1522,test,2025-04-20
2774,4,2663,test,2025-04-20
2775,4,2428,test,2025-04-20
2776,4,2756,test,2025-04-20
2777,4,2063,control,2025-04-20
2778,4,2543,test,2025-04-20
2779,4,2961,test,2025-04-20
2780,4,944,test,2025-04-20
2781,4,1844,test,2025-04-20
2782,4,2951,test,2025-04-20
2783,4,1324,test,2025-04-20
2784,4,1328,test,2025-04-20
2785,4,325,test,2025-04-20
2786,4,2419,test,2025-04-20
2787,4,660,control,2025-04-20
2788,4,1504,control,2025-04-20
2789,4,1109,test,2025-04-20
2790,4,377,test,2025-04-20
2791,4,959,test,2025-04-20
2792,4,817,test,2025-04-20
2793,4,307,test,2025-04-20
2794,4,2763,test,2025-04-20
2795,4,2032,test,2025-04-20
2796,4,107,test,2025-04-20
2797,4,167,test,2025-04-20
2798,4,1325,test,2025-04-20
2799,4,2406,test,2025-04-20
2800,4,2084,test,2025-04-20
2801,4,1370,test,2025-04-20
2802,4,1280,test,2025-04-20
2803,4,1702,control,2025-04-20
2804,4,2946,test,2025-04-20
2805,4,1621,test,2025-04-20
2806,4,2736,test,2025-04-20
2807,4,2104,test,2025-04-20
2808,4,2715,test,2025-04-20
2809,4,614,test,2025-04-20
2810,4,862,test,2025-04-20
2811,4,591,test,2025-04-20
2812,4,1573,test,2025-04-20
2813,4,2432,test,2025-04-20
2814,4,946,test,2025-04-20
2815,4,534,test,2025-04-20
2816,4,600,test,2025-04-20
2817,4,146,test,2025-04-20
2818,4,2353,control,2025-04-20
2819,4,2749,test,2025-04-20
2820,4,1695,test,2025-04-20
2821,4,2021,test,2025-04-20
2822,4,2886,test,2025-04-20
2823,4,845,control,2025-04-20
2824,4,2641,test,2025-04-20
2825,4,2522,test,2025-04-20
2826,4,1484,test,2025-04-20
2827,4,402,test,2025-04-20
2828,4,2146,test,2025-04-20
2829,4,2372,test,2025-04-20
2830,4,2766,control,2025-04-20
2831,4,206,test,2025-04-20
2832,4,1457,control,2025-04-20
2833,4,1517,test,2025-04-20
2834,4,1671,test,2025-04-20
2835,4,906,test,2025-04-20
2836,4,2969,test,2025-04-20
2837,4,2553,test,2025-04-20
2838,4,529,test,2025-04-20
2839,4,1842,test,2025-04-20
2840,4,2650,test,2025-04-20
2841,4,240,test,2025-04-20
2842,4,2652,test,2025-04-20
2843,4,2,test,2025-04-20
2844,4,779,test,2025-04-20
2845,4,1755,control,2025-04-20
2846,4,1843,test,2025-04-20
2847,4,1053,test,2025-04-20
2848,4,1313,test,2025-04-20
2849,4,54,test,2025-04-20
2850,4,2327,test,2025-04-20
2851,4,2789,control,2025-04-20
2852,4,2878,test,2025-04-20
2853,4,2049,test,2025-04-20
2854,4,1583,test,2025-04-20
2855,4,1597,test,2025-04-20
2856,4,2804,test,2025-04-20
2857,4,2839,test,2025-04-20
2858,4,2258,test,2025-04-20
2859,4,1713,test,2025-04-20
2860,4,162,test,2025-04-20
2861,4,2810,test,2025-04-20
2862,4,191,test,2025-04-20
2863,4,1796,test,2025-04-20
2864,4,1287,test,2025-04-20
2865,4,1818,test,2025-04-20
2866,4,1955,test,2025-04-20
2867,4,1943,test,2025-04-20
2868,4,1206,test,2025-04-20
2869,4,565,control,2025-04-20
2870,4,1762,test,2025-04-20
2871,4,2328,test,2025-04-20
2872,4,24,control,2025-04-20
2873,4,2390,test,2025-04-20
2874,4,2250,control,2025-04-20
2875,4,76,test,2025-04-20
2876,4,2967,test,2025-04-20
2877,4,319,control,2025-04-20
2878,4,447,control,2025-04-20
2879,4,669,test,2025-04-20
2880,4,802,test,2025-04-20
2881,4,2438,test,2025-04-20
2882,4,2282,test,2025-04-20
2883,4,1240,test,2025-04-20
2884,4,1316,test,2025-04-20
2885,4,796,test,2025-04-20
2886,4,975,test,2025-04-20
2887,4,2054,test,2025-04-20
2888,4,2821,test,2025-04-20
2889,4,483,test,2025-04-20
2890,4,753,test,2025-04-20
2891,4,493,test,2025-04-20
2892,4,1886,test,2025-04-20
2893,4,733,test,2025-04-20
2894,4,1090,test,2025-04-20
2895,4,541,test,2025-04-20
2896,4,2023,test,2025-04-20
2897,4,1878,test,2025-04-20
2898,4,2378,test,2025-04-20
2899,4,1067,test,2025-04-20
2900,4,1529,test,2025-04-20
2901,4,1763,test,2025-04-20
2902,4,1281,test,2025-04-20
2903,4,458,test,2025-04-20
2904,4,2090,test,2025-04-20
2905,4,2573,test,2025-04-20
2906,4,2127,test,2025-04-20
2907,4,2742,test,2025-04-20
2908,4,2559,test,2025-04-20
2909,4,198,control,2025-04-20
2910,4,216,test,2025-04-20
2911,4,589,test,2025-04-20
2912,4,2658,test,2025-04-20
2913,4,67,test,2025-04-20
2914,4,2383,test,2025-04-20
2915,4,1567,test,2025-04-20
2916,4,855,test,2025-04-20
2917,4,1632,test,2025-04-20
2918,4,1439,test,2025-04-20
2919,4,2702,test,2025-04-20
2920,4,2081,test,2025-04-20
2921,4,1180,test,2025-04-20
2922,4,2569,test,2025-04-20
2923,4,2706,test,2025-04-20
2924,4,1469,test,2025-04-20
2925,4,1828,test,2025-04-20
2926,4,2515,test,2025-04-20
2927,4,983,test,2025-04-20
2928,4,2562,test,2025-04-20
2929,4,1205,test,2025-04-20
2930,4,625,test,2025-04-20
2931,4,702,test,2025-04-20
2932,4,2759,test,2025-04-20
2933,4,1665,test,2025-04-20
2934,4,1086,test,2025-04-20
2935,4,1309,control,2025-04-20
2936,4,1966,test,2025-04-20
2937,4,89,control,2025-04-20
2938,4,1430,test,2025-04-20
2939,4,138,test,2025-04-20
2940,4,2584,test,2025-04-20
2941,4,2677,test,2025-04-20
2942,4,905,test,2025-04-20
2943,4,1518,test,2025-04-20
2944,4,2478,test,2025-04-20
2945,4,744,test,2025-04-20
2946,4,462,test,2025-04-20
2947,4,2895,test,2025-04-20
2948,4,562,test,2025-04-20
2949,4,1689,test,2025-04-20
2950,4,1096,test,2025-04-20
2951,4,2231,control,2025-04-20
2952,4,1449,test,2025-04-20
2953,4,2949,test,2025-04-20
2954,4,770,test,2025-04-20
2955,4,2472,test,2025-04-20
2956,4,2335,test,2025-04-20
2957,4,2302,test,2025-04-20
2958,4,1249,control,2025-04-20
2959,4,1273,test,2025-04-20
2960,4,433,test,2025-04-20
2961,4,2510,test,2025-04-20
2962,4,1174,test,2025-04-20
2963,4,1375,test,2025-04-20
2964,4,2064,test,2025-04-20
2965,4,346,test,2025-04-20
2966,4,296,test,2025-04-20
2967,4,965,test,2025-04-20
2968,4,1704,test,2025-04-20
2969,4,2117,test,2025-04-20
2970,4,1013,test,2025-04-20
2971,4,2342,test,2025-04-20
2972,4,2538,test,2025-04-20
2973,4,229,test,2025-04-20
2974,4,184,test,2025-04-20
2975,4,964,test,2025-04-20
2976,4,1283,test,2025-04-20
2977,4,2777,test,2025-04-20
2978,4,664,test,2025-04-20
2979,4,1904,test,2025-04-20
2980,4,910,test,2025-04-20
2981,4,112,test,2025-04-20
2982,4,894,test,2025-04-20
2983,4,2722,test,2025-04-20
2984,4,50,test,2025-04-20
2985,4,1562,control,2025-04-20
2986,4,2089,test,2025-04-20
2987,4,2942,test,2025-04-20
2988,4,160,test,2025-04-20
2989,4,1558,test,2025-04-20
2990,4,571,test,2025-04-20
2991,4,2668,test,2025-04-20
2992,4,1653,test,2025-04-20
2993,4,2100,test,2025-04-20
2994,4,512,test,2025-04-20
2995,4,84,test,2025-04-20
2996,4,2529,test,2025-04-20
2997,4,2475,test,2025-04-20
2998,4,314,test,2025-04-20
2999,4,326,test,2025-04-20
3000,4,316,test,2025-04-20
3001,4,2978,test,2025-04-20
3002,4,174,test,2025-04-20
3003,4,1765,test,2025-04-20
3004,4,2540,control,2025-04-20
3005,4,69,test,2025-04-20
3006,4,2986,test,2025-04-20
3007,4,42,test,2025-04-20
3008,4,444,test,2025-04-20
3009,4,51,test,2025-04-20
3010,4,812,test,2025-04-20
3011,4,970,test,2025-04-20
3012,4,2997,test,2025-04-20
3013,4,2141,control,2025-04-20
3014,4,1257,test,2025-04-20
3015,4,1194,test,2025-04-20
3016,4,66,test,2025-04-20
3017,4,632,test,2025-04-20
3018,4,1972,test,2025-04-20
3019,4,2307,test,2025-04-20
3020,4,1836,test,2025-04-20
3021,4,1745,test,2025-04-20
3022,4,819,test,2025-04-20
3023,4,1483,test,2025-04-20
3024,4,2440,test,2025-04-20
3025,4,1579,test,2025-04-20
3026,4,2901,test,2025-04-20
3027,4,1531,test,2025-04-20
3028,4,1976,test,2025-04-20
3029,4,1198,test,2025-04-20
3030,4,1452,test,2025-04-20
3031,4,2552,test,2025-04-20
3032,4,1688,test,2025-04-20
3033,4,2832,control,2025-04-20
3034,4,2082,test,2025-04-20
3035,4,1221,test,2025-04-20
3036,4,2771,test,2025-04-20
3037,4,558,test,2025-04-20
3038,4,1863,test,2025-04-20
3039,4,1019,test,2025-04-20
3040,4,1580,test,2025-04-20
3041,4,1262,test,2025-04-20
3042,4,620,test,2025-04-20
3043,4,1598,test,2025-04-20
3044,4,490,test,2025-04-20
3045,4,2796,test,2025-04-20
3046,4,461,test,2025-04-20
3047,4,1673,test,2025-04-20
3048,4,1780,test,2025-04-20
3049,4,976,test,2025-04-20
3050,4,1245,test,2025-04-20
3051,4,2883,test,2025-04-20
3052,4,792,test,2025-04-20
3053,4,2633,test,2025-04-20
3054,4,2846,test,2025-04-20
3055,4,1072,test,2025-04-20
3056,4,1990,control,2025-04-20
3057,4,1222,test,2025-04-20
3058,4,193,test,2025-04-20
3059,4,1917,test,2025-04-20
3060,4,2965,test,2025-04-20
3061,4,1575,test,2025-04-20
3062,4,1201,test,2025-04-20
3063,4,1718,control,2025-04-20
3064,4,1118,test,2025-04-20
3065,4,1250,test,2025-04-20
3066,4,90,test,2025-04-20
3067,4,663,test,2025-04-20
3068,4,481,test,2025-04-20
3069,4,617,test,2025-04-20
3070,4,1334,test,2025-04-20
3071,4,442,test,2025-04-20
3072,4,1122,test,2025-04-20
3073,4,2656,test,2025-04-20
3074,4,1675,test,2025-04-20
3075,4,1301,test,2025-04-20
3076,4,34,test,2025-04-20
3077,4,791,test,2025-04-20
3078,4,883,test,2025-04-20
3079,4,488,test,2025-04-20
3080,4,2572,test,2025-04-20
3081,4,233,control,2025-04-20
3082,4,1021,test,2025-04-20
3083,4,1622,test,2025-04-20
3084,4,471,test,2025-04-20
3085,4,114,test,2025-04-20
3086,4,2077,test,2025-04-20
3087,4,1307,test,2025-04-20
3088,4,158,test,2025-04-20
3089,4,2691,control,2025-04-20
3090,4,1212,test,2025-04-20
3091,4,1272,test,2025-04-20
3092,4,2523,test,2025-04-20
3093,4,2628,test,2025-04-20
3094,4,1648,test,2025-04-20
3095,4,1360,test,2025-04-20
3096,4,2477,test,2025-04-20
3097,4,1626,control,2025-04-20
3098,4,2620,test,2025-04-20
3099,4,1314,test,2025-04-20
3100,4,801,test,2025-04-20
3101,4,2492,test,2025-04-20
3102,4,456,test,2025-04-20
3103,4,758,test,2025-04-20
3104,4,670,test,2025-04-20
3105,4,2524,test,2025-04-20
3106,4,803,test,2025-04-20
3107,4,848,test,2025-04-20
3108,4,1521,test,2025-04-20
3109,4,2319,control,2025-04-20
3110,4,310,test,2025-04-20
3111,4,2006,control,2025-04-20
3112,4,474,test,2025-04-20
3113,4,2954,test,2025-04-20
3114,4,47,test,2025-04-20
3115,4,1431,control,2025-04-20
3116,4,1047,test,2025-04-20
3117,4,301,test,2025-04-20
3118,4,1864,test,2025-04-20
3119,4,2757,test,2025-04-20
3120,4,852,test,2025-04-20
3121,4,495,test,2025-04-20
3122,4,2204,test,2025-04-20
3123,4,1128,test,2025-04-20
3124,4,338,test,2025-04-20
3125,4,1474,test,2025-04-20
3126,4,201,control,2025-04-20
3127,4,166,test,2025-04-20
3128,4,706,test,2025-04-20
3129,4,2751,test,2025-04-20
3130,4,415,test,2025-04-20
3131,4,769,test,2025-04-20
3132,4,2074,test,2025-04-20
3133,4,1852,test,2025-04-20
3134,4,1217,test,2025-04-20
3135,4,1737,test,2025-04-20
3136,4,903,test,2025-04-20
3137,4,1132,test,2025-04-20
3138,4,2007,control,2025-04-20
3139,4,1884,control,2025-04-20
3140,4,177,test,2025-04-20
3141,4,1892,test,2025-04-20
3142,4,2856,test,2025-04-20
3143,4,1513,test,2025-04-20
3144,4,2111,control,2025-04-20
3145,4,665,test,2025-04-20
3146,4,1958,test,2025-04-20
3147,4,631,test,2025-04-20
3148,4,651,test,2025-04-20
3149,4,2414,test,2025-04-20
3150,4,2256,test,2025-04-20
3151,4,982,test,2025-04-20
3152,4,1300,test,2025-04-20
3153,4,868,test,2025-04-20
3154,4,2836,test,2025-04-20
3155,4,98,test,2025-04-20
3156,4,612,control,2025-04-20
3157,4,2561,test,2025-04-20
3158,4,2784,test,2025-04-20
3159,4,521,test,2025-04-20
3160,4,1247,test,2025-04-20
3161,4,2835,test,2025-04-20
3162,4,1969,test,2025-04-20
3163,4,2585,test,2025-04-20
3164,4,2061,test,2025-04-20
3165,4,2221,test,2025-04-20
3166,4,1357,test,2025-04-20
3167,4,1173,test,2025-04-20
3168,4,717,test,2025-04-20
3169,4,2599,test,2025-04-20
3170,4,2717,test,2025-04-20
3171,4,2726,test,2025-04-20
3172,4,150,test,2025-04-20
3173,4,2714,test,2025-04-20
3174,4,1089,test,2025-04-20
3175,4,2078,test,2025-04-20
3176,4,2395,control,2025-04-20
3177,4,1344,test,2025-04-20
3178,4,123,test,2025-04-20
3179,4,1996,test,2025-04-20
3180,4,537,test,2025-04-20
3181,4,2817,test,2025-04-20
3182,4,2881,test,2025-04-20
3183,4,418,test,2025-04-20
3184,4,371,control,2025-04-20
3185,4,1239,test,2025-04-20
3186,4,2421,test,2025-04-20
3187,4,634,test,2025-04-20
3188,4,2280,test,2025-04-20
3189,4,2768,test,2025-04-20
3190,4,764,test,2025-04-20
3191,4,536,test,2025-04-20
3192,4,948,test,2025-04-20
3193,4,293,test,2025-04-20
3194,4,1641,test,2025-04-20
3195,4,220,test,2025-04-20
3196,4,1727,control,2025-04-20
3197,4,1834,control,2025-04-20
3198,4,2214,test,2025-04-20
3199,4,1451,test,2025-04-20
3200,4,2979,test,2025-04-20
3201,4,2948,test,2025-04-20
3202,4,2025,test,2025-04-20
3203,4,655,test,2025-04-20
3204,4,2462,test,2025-04-20
3205,4,1574,test,2025-04-20
3206,4,966,control,2025-04-20
3207,4,1534,test,2025-04-20
3208,4,2018,test,2025-04-20
3209,4,1018,test,2025-04-20
3210,4,2754,control,2025-04-20
3211,4,1386,test,2025-04-20
3212,4,2993,test,2025-04-20
3213,4,2036,test,2025-04-20
3214,4,1213,test,2025-04-20
3215,4,2488,test,2025-04-20
3216,4,1415,test,2025-04-20
3217,4,1947,test,2025-04-20
3218,4,2401,test,2025-04-20
3219,4,652,test,2025-04-20
3220,4,1553,test,2025-04-20
3221,4,1392,test,2025-04-20
3222,4,2215,test,2025-04-20
3223,4,2503,test,2025-04-20
3224,4,2106,control,2025-04-20
3225,4,2443,test,2025-04-20
3226,4,878,test,2025-04-20
3227,4,2915,test,2025-04-20
3228,4,2003,test,2025-04-20
3229,4,692,test,2025-04-20
3230,4,83,test,2025-04-20
3231,4,1838,test,2025-04-20
3232,4,1150,test,2025-04-20
3233,4,1401,test,2025-04-20
3234,4,1333,test,2025-04-20
3235,4,2217,test,2025-04-20
3236,4,235,test,2025-04-20
3237,4,2361,test,2025-04-20
3238,4,731,test,2025-04-20
3239,4,662,test,2025-04-20
3240,4,1135,test,2025-04-20
3241,4,2990,test,2025-04-20
3242,4,922,test,2025-04-20
3243,4,1215,test,2025-04-20
3244,4,1143,test,2025-04-20
3245,4,1593,test,2025-04-20
3246,4,309,test,2025-04-20
3247,4,2131,test,2025-04-20
3248,4,1539,test,2025-04-20
3249,4,1600,test,2025-04-20
3250,4,65,test,2025-04-20
3251,4,1193,test,2025-04-20
3252,4,1065,test,2025-04-20
3253,4,1306,test,2025-04-20
3254,4,2963,test,2025-04-20
3255,4,1820,test,2025-04-20
3256,4,1078,test,2025-04-20
3257,4,977,test,2025-04-20
3258,4,1956,test,2025-04-20
3259,4,2704,test,2025-04-20
3260,4,1639,test,2025-04-20
3261,4,1004,control,2025-04-20
3262,4,425,test,2025-04-20
3263,4,1279,test,2025-04-20
3264,4,2608,test,2025-04-20
3265,4,704,test,2025-04-20
3266,4,797,control,2025-04-20
3267,4,1697,test,2025-04-20
3268,4,63,control,2025-04-20
3269,4,761,test,2025-04-20
3270,4,1356,test,2025-04-20
3271,4,1347,test,2025-04-20
3272,4,2733,test,2025-04-20
3273,4,2459,test,2025-04-20
3274,4,1396,test,2025-04-20
3275,4,101,test,2025-04-20
3276,4,2244,control,2025-04-20
3277,4,2574,test,2025-04-20
3278,4,2936,control,2025-04-20
3279,4,2601,test,2025-04-20
3280,4,1543,test,2025-04-20
3281,4,2548,test,2025-04-20
3282,4,2906,test,2025-04-20
3283,4,2689,control,2025-04-20
3284,4,1428,test,2025-04-20
3285,4,1230,test,2025-04-20
3286,4,2135,test,2025-04-20
3287,4,2445,test,2025-04-20
3288,4,1404,test,2025-04-20
3289,4,1779,test,2025-04-20
3290,4,2392,test,2025-04-20
3291,4,2534,test,2025-04-20
3292,4,575,test,2025-04-20
3293,4,1139,test,2025-04-20
3294,4,1542,test,2025-04-20
3295,4,1853,test,2025-04-20
3296,4,2959,test,2025-04-20
3297,4,2698,test,2025-04-20
3298,4,2153,test,2025-04-20
3299,4,2133,test,2025-04-20
3300,4,1124,test,2025-04-20
3301,4,741,test,2025-04-20
3302,4,393,test,2025-04-20
3303,4,1352,test,2025-04-20
3304,4,2009,test,2025-04-20
3305,4,2278,test,2025-04-20
3306,4,2823,test,2025-04-20
3307,4,2210,control,2025-04-20
3308,4,1377,control,2025-04-20
3309,4,2843,test,2025-04-20
3310,4,2721,test,2025-04-20
3311,4,1596,control,2025-04-20
3312,4,2646,test,2025-04-20
3313,4,1642,test,2025-04-20
3314,4,2926,test,2025-04-20
3315,4,1476,test,2025-04-20
3316,4,2148,test,2025-04-20
3317,4,1793,test,2025-04-20
3318,4,1643,test,2025-04-20
3319,4,1532,test,2025-04-20
3320,4,913,test,2025-04-20
3321,4,2902,test,2025-04-20
3322,4,113,test,2025-04-20
3323,4,2150,test,2025-04-20
3324,4,622,test,2025-04-20
3325,4,1155,test,2025-04-20
3326,4,2913,test,2025-04-20
3327,4,1412,test,2025-04-20
3328,4,125,test,2025-04-20
3329,4,504,test,2025-04-20
3330,4,2400,test,2025-04-20
3331,4,1322,test,2025-04-20
3332,4,1999,test,2025-04-20
3333,4,1151,test,2025-04-20
3334,4,408,test,2025-04-20
3335,4,2896,control,2025-04-20
3336,4,985,test,2025-04-20
3337,4,2840,test,2025-04-20
3338,4,595,test,2025-04-20
3339,4,329,test,2025-04-20
3340,4,2685,test,2025-04-20
3341,4,49,test,2025-04-20
3342,4,1315,test,2025-04-20
3343,4,2672,test,2025-04-20
3344,4,1989,test,2025-04-20
3345,4,833,test,2025-04-20
3346,4,1341,test,2025-04-20
3347,4,2205,test,2025-04-20
3348,4,281,test,2025-04-20
3349,4,362,test,2025-04-20
3350,4,2359,control,2025-04-20
3351,4,212,test,2025-04-20
3352,4,1650,test,2025-04-20
3353,4,2253,test,2025-04-20
3354,4,2676,test,2025-04-20
3355,4,2005,control,2025-04-20
3356,4,170,test,2025-04-20
3357,4,2669,test,2025-04-20
3358,4,279,test,2025-04-20
3359,4,349,test,2025-04-20
3360,4,2451,test,2025-04-20
3361,4,1032,test,2025-04-20
3362,4,2166,test,2025-04-20
3363,4,1131,test,2025-04-20
3364,4,1845,test,2025-04-20
3365,4,2885,test,2025-04-20
3366,4,2055,test,2025-04-20
3367,4,2837,test,2025-04-20
3368,4,1186,test,2025-04-20
3369,4,147,test,2025-04-20
3370,4,548,test,2025-04-20
3371,4,650,test,2025-04-20
3372,4,209,test,2025-04-20
3373,4,2718,test,2025-04-20
3374,4,484,test,2025-04-20
3375,4,1647,test,2025-04-20
3376,4,2144,test,2025-04-20
3377,4,2159,test,2025-04-20
3378,4,2579,test,2025-04-20
3379,4,1436,control,2025-04-20
3380,4,1015,test,2025-04-20
3381,4,2024,test,2025-04-20
3382,4,1292,test,2025-04-20
3383,4,1268,test,2025-04-20
3384,4,667,test,2025-04-20
3385,4,1389,test,2025-04-20
3386,4,35,test,2025-04-20
3387,4,2752,test,2025-04-20
3388,4,1526,test,2025-04-20
3389,4,2167,test,2025-04-20
3390,4,1156,test,2025-04-20
3391,4,1589,test,2025-04-20
3392,4,460,test,2025-04-20
3393,4,899,test,2025-04-20
3394,4,2178,test,2025-04-20
3395,4,115,test,2025-04-20
3396,4,355,control,2025-04-20
3397,4,1823,test,2025-04-20
3398,4,1077,test,2025-04-20
3399,4,1645,test,2025-04-20
3400,4,2465,test,2025-04-20
3401,4,1271,test,2025-04-20
3402,4,1092,test,2025-04-20
3403,4,20,test,2025-04-20
3404,4,1340,test,2025-04-20
3405,4,603,test,2025-04-20
3406,4,1178,test,2025-04-20
3407,4,1891,test,2025-04-20
3408,4,2819,test,2025-04-20
3409,4,760,test,2025-04-20
3410,4,673,test,2025-04-20
