client_id,gender,age,city,segment,registration_date,is_active,last_activity_at
2283,F,60,Екатеринбург,salary,2022-05-18,False,2025-01-25
2284,F,56,Санкт-Петербург,salary,2020-01-17,True,2025-03-29
2285,F,34,Санкт-Петербург,premium,2024-10-24,True,2024-11-25
2286,F,59,Москва,mass,2023-08-10,True,2024-12-06
2287,M,27,Санкт-Петербург,mass,2021-01-28,False,2024-12-16
2288,F,47,Екатеринбург,inactive,2024-03-01,False,2024-05-17
2289,F,35,Москва,salary,2023-05-27,True,2025-03-19
2290,F,41,Москва,mass,2020-08-21,False,2025-01-27
2291,M,26,Екатеринбург,inactive,2023-11-14,False,2024-09-09
2292,F,48,Сочи,mass,2020-09-04,True,2025-01-11
2293,F,32,Казань,mass,2020-02-21,True,2024-11-30
2294,F,21,Москва,salary,2020-01-15,False,2025-02-20
2295,F,25,Санкт-Петербург,young,2023-09-09,True,2025-03-10
2296,F,26,Новосибирск,mass,2021-03-16,True,2024-11-07
2297,F,25,Москва,young,2023-02-09,True,2025-02-20
2298,F,26,Казань,mass,2021-11-26,True,2025-03-10
2299,F,43,Санкт-Петербург,mass,2020-01-07,True,2025-01-14
2300,F,20,Москва,young,2024-05-05,True,2024-11-06
2301,M,34,Новосибирск,inactive,2022-04-05,False,2024-06-16
2302,M,33,Екатеринбург,salary,2024-11-11,True,2025-04-13
2303,F,24,Екатеринбург,young,2023-06-22,True,2025-02-25
2304,F,52,Москва,mass,2024-01-11,True,2024-11-21
2305,M,22,Москва,mass,2023-10-20,True,2025-05-01
2306,F,22,Казань,mass,2023-10-22,False,2025-01-16
2307,F,30,Казань,premium,2024-09-17,True,2025-03-08
2308,M,32,Москва,mass,2023-08-03,True,2025-04-17
2309,F,35,Москва,mass,2024-06-15,True,2024-12-26
2310,F,64,Москва,salary,2023-02-03,True,2025-04-17
2311,F,19,Сочи,salary,2022-11-02,True,2025-01-01
2312,M,46,Новосибирск,inactive,2023-03-15,False,2024-05-09
2313,F,30,Сочи,inactive,2021-04-22,False,2024-12-31
2314,M,26,Москва,young,2021-09-22,True,2024-11-09
2315,M,59,Сочи,mass,2021-12-15,True,2025-01-08
2316,F,62,Москва,mass,2024-08-03,True,2024-12-16
2317,F,25,Санкт-Петербург,young,2020-04-24,True,2024-12-07
2318,F,48,Новосибирск,inactive,2021-05-23,False,2024-06-27
2319,F,58,Санкт-Петербург,mass,2023-03-21,True,2025-02-19
2320,F,20,Санкт-Петербург,young,2020-02-26,True,2025-01-24
2321,M,20,Москва,inactive,2021-01-16,False,2024-08-08
2322,M,19,Москва,young,2023-03-26,True,2025-03-19
2323,M,63,Казань,salary,2022-08-09,True,2024-11-26
2324,F,26,Екатеринбург,salary,2023-03-02,True,2025-04-16
2325,M,47,Екатеринбург,mass,2023-04-01,True,2025-02-13
2326,M,28,Казань,mass,2020-10-01,True,2025-03-11
2327,M,52,Казань,salary,2024-09-14,True,2025-04-30
2328,F,54,Москва,mass,2023-01-05,True,2025-03-02
2329,M,24,Москва,young,2020-02-13,True,2024-12-21
2330,F,30,Сочи,mass,2021-12-18,True,2024-12-27
2331,F,53,Москва,mass,2024-04-22,True,2025-03-11
2332,F,60,Екатеринбург,premium,2020-11-13,True,2025-03-22
2333,M,59,Москва,premium,2021-06-17,False,2024-11-03
2334,M,24,Екатеринбург,young,2024-05-27,True,2025-04-01
2335,F,27,Екатеринбург,salary,2024-11-11,True,2024-11-29
2336,F,26,Москва,young,2023-03-23,False,2024-11-28
2337,F,24,Москва,mass,2020-08-24,True,2025-01-01
2338,F,19,Казань,salary,2022-06-11,True,2025-03-12
2339,F,22,Санкт-Петербург,young,2021-05-31,True,2025-01-27
2340,F,56,Москва,mass,2023-05-29,True,2024-11-07
2341,M,57,Екатеринбург,mass,2023-08-26,True,2025-04-21
2342,F,56,Москва,mass,2024-06-09,True,2024-12-17
2343,F,38,Новосибирск,mass,2023-04-15,True,2025-04-20
2344,F,40,Санкт-Петербург,mass,2024-11-29,True,2025-01-23
2345,M,21,Москва,young,2023-05-28,True,2025-03-18
2346,M,31,Екатеринбург,salary,2020-02-07,True,2025-03-29
2347,M,43,Санкт-Петербург,inactive,2021-10-15,False,2024-10-20
2348,F,22,Москва,mass,2023-12-25,True,2024-11-08
2349,M,48,Санкт-Петербург,salary,2022-01-16,False,2025-04-11
2350,F,42,Москва,salary,2023-05-11,False,2025-03-22
2351,M,48,Москва,mass,2022-04-20,True,2025-04-10
2352,M,38,Москва,premium,2021-03-23,True,2025-04-11
2353,M,61,Санкт-Петербург,salary,2024-02-27,True,2024-11-27
2354,M,34,Москва,salary,2021-11-14,True,2025-02-20
2355,M,25,Екатеринбург,young,2020-05-04,True,2025-04-18
2356,F,19,Екатеринбург,salary,2022-12-24,True,2025-02-12
2357,M,21,Санкт-Петербург,young,2022-03-03,True,2025-02-18
2358,F,29,Екатеринбург,premium,2022-02-22,True,2025-03-11
2359,F,56,Новосибирск,mass,2023-06-21,True,2024-11-12
2360,F,45,Казань,mass,2024-03-30,True,2025-02-15
2361,F,59,Казань,salary,2020-08-13,True,2025-04-13
2362,F,21,Москва,young,2021-04-09,False,2025-04-05
2363,F,20,Новосибирск,salary,2021-10-04,True,2024-12-07
2364,F,52,Москва,mass,2024-09-26,False,2025-04-19
2365,M,35,Санкт-Петербург,mass,2020-10-19,True,2025-01-15
2366,F,28,Екатеринбург,salary,2021-12-21,True,2024-12-24
2367,F,37,Москва,mass,2023-11-05,True,2025-02-06
2368,M,19,Москва,young,2024-07-06,True,2024-11-21
2369,F,36,Казань,mass,2022-01-25,True,2024-12-12
2370,M,39,Казань,inactive,2020-06-14,False,2024-06-10
2371,M,18,Екатеринбург,young,2024-09-22,True,2025-01-07
2372,M,64,Новосибирск,mass,2022-02-07,True,2025-03-12
2373,M,33,Москва,mass,2023-05-26,True,2025-05-01
2374,F,41,Москва,mass,2022-10-03,True,2025-01-01
2375,M,53,Екатеринбург,premium,2022-05-20,True,2024-11-27
2376,F,21,Москва,mass,2023-07-22,False,2024-12-30
2377,F,32,Казань,inactive,2022-12-11,False,2024-10-31
2378,M,31,Москва,premium,2023-10-29,True,2024-11-29
2379,F,61,Санкт-Петербург,mass,2024-08-20,True,2024-12-11
2380,M,44,Санкт-Петербург,premium,2023-10-18,True,2025-01-29
2381,M,31,Казань,mass,2021-07-20,True,2025-02-23
2382,M,21,Санкт-Петербург,young,2022-11-03,True,2025-02-28
2383,M,55,Санкт-Петербург,mass,2024-12-09,True,2025-02-09
2384,F,53,Санкт-Петербург,salary,2023-09-25,True,2024-12-11
2385,F,24,Москва,salary,2021-08-24,True,2024-11-28
2386,M,24,Москва,young,2024-04-11,False,2025-03-22
2387,F,36,Санкт-Петербург,mass,2023-01-17,True,2025-04-29
2388,M,42,Санкт-Петербург,inactive,2022-06-23,False,2024-07-15
2389,M,33,Санкт-Петербург,salary,2020-02-10,True,2025-03-04
2390,M,64,Москва,mass,2023-08-20,True,2024-12-02
2391,F,57,Екатеринбург,salary,2023-07-15,True,2025-04-14
2392,F,25,Новосибирск,mass,2023-03-07,True,2025-01-18
2393,F,35,Москва,mass,2022-10-26,True,2025-02-17
2394,F,45,Москва,salary,2020-08-29,True,2025-01-02
2395,M,44,Москва,premium,2020-06-10,True,2025-02-15
2396,F,36,Казань,mass,2022-10-15,True,2024-11-14
2397,F,59,Санкт-Петербург,mass,2021-11-22,True,2025-04-24
2398,F,34,Москва,mass,2022-03-19,True,2024-11-23
2399,M,26,Казань,young,2022-09-05,True,2025-02-10
2400,M,30,Москва,salary,2021-06-01,True,2024-11-14
2401,F,24,Казань,mass,2022-06-16,True,2024-11-10
2402,F,44,Санкт-Петербург,mass,2022-02-21,True,2025-01-21
2403,F,26,Екатеринбург,young,2023-11-25,False,2025-04-23
2404,F,18,Москва,young,2022-02-22,True,2025-02-01
2405,M,53,Новосибирск,mass,2023-03-25,True,2025-03-15
2406,M,42,Екатеринбург,mass,2020-03-25,True,2025-01-07
2407,F,22,Москва,young,2024-10-01,True,2024-12-01
2408,F,41,Москва,inactive,2022-10-30,False,2024-06-15
2409,M,55,Санкт-Петербург,premium,2020-05-17,True,2025-01-27
2410,F,40,Новосибирск,inactive,2022-01-23,False,2024-05-22
2411,M,57,Новосибирск,premium,2022-06-24,True,2025-01-08
2412,F,24,Санкт-Петербург,young,2021-12-13,False,2025-04-14
2413,F,42,Новосибирск,mass,2020-06-04,True,2025-04-03
2414,F,34,Москва,mass,2021-02-11,True,2025-04-30
2415,F,63,Москва,salary,2022-02-25,True,2025-02-13
2416,M,24,Сочи,young,2023-06-02,True,2025-02-23
2417,F,28,Екатеринбург,inactive,2021-08-02,False,2024-11-08
2418,F,50,Санкт-Петербург,premium,2023-04-22,True,2025-01-05
2419,F,51,Екатеринбург,mass,2023-05-03,True,2025-01-12
2420,F,45,Сочи,salary,2021-07-07,True,2024-11-16
2421,F,20,Екатеринбург,mass,2021-01-30,True,2025-03-22
2422,F,28,Новосибирск,mass,2024-08-13,True,2025-01-07
2423,M,51,Екатеринбург,premium,2024-06-07,True,2025-02-10
2424,F,31,Москва,inactive,2023-03-03,False,2024-12-28
2425,F,43,Новосибирск,salary,2023-08-25,True,2025-02-04
2426,M,65,Москва,salary,2022-03-20,True,2025-04-10
2427,F,56,Новосибирск,premium,2022-08-19,True,2025-03-14
2428,M,56,Санкт-Петербург,mass,2021-06-25,True,2024-11-27
2429,F,23,Екатеринбург,young,2022-10-29,True,2025-04-16
2430,M,25,Санкт-Петербург,mass,2022-09-13,True,2025-02-23
2431,M,37,Москва,mass,2020-06-18,True,2024-11-19
2432,M,65,Москва,mass,2020-10-16,True,2025-04-10
2433,M,49,Сочи,salary,2023-04-06,True,2024-12-14
2434,F,39,Сочи,mass,2023-09-29,True,2025-02-06
2435,M,24,Санкт-Петербург,salary,2024-02-29,True,2025-01-01
2436,F,26,Сочи,mass,2023-03-14,False,2025-02-11
2437,F,62,Новосибирск,mass,2023-12-07,False,2024-11-13
2438,F,18,Казань,salary,2022-01-09,True,2025-03-08
2439,F,46,Москва,salary,2021-08-10,True,2025-03-28
2440,F,25,Сочи,mass,2022-01-04,True,2025-03-29
2441,M,31,Казань,premium,2024-09-08,True,2025-02-18
2442,F,52,Новосибирск,inactive,2021-04-01,False,2024-10-07
2443,M,20,Новосибирск,salary,2021-12-01,True,2024-12-21
2444,M,62,Новосибирск,salary,2022-09-05,True,2024-11-09
2445,F,57,Екатеринбург,salary,2023-08-18,True,2024-12-28
2446,F,24,Москва,mass,2020-02-15,True,2025-04-21
2447,F,56,Санкт-Петербург,premium,2022-11-06,True,2025-03-02
2448,F,21,Москва,young,2024-05-20,False,2024-12-31
2449,F,46,Москва,premium,2023-10-15,True,2025-03-28
2450,F,33,Казань,salary,2023-07-08,True,2025-02-22
2451,F,55,Екатеринбург,mass,2023-02-20,True,2025-03-06
2452,M,24,Новосибирск,inactive,2020-08-18,False,2024-08-09
2453,M,61,Москва,mass,2022-08-07,True,2025-04-20
2454,F,40,Казань,mass,2021-09-28,False,2024-12-28
2455,M,58,Москва,inactive,2020-04-21,True,2024-11-08
2456,F,20,Москва,young,2024-12-12,True,2024-12-06
2457,F,26,Москва,young,2021-08-15,True,2025-02-14
2458,M,50,Екатеринбург,mass,2023-06-23,True,2025-02-23
2459,F,53,Москва,mass,2022-05-08,True,2025-03-04
2460,F,54,Екатеринбург,salary,2021-01-25,True,2025-04-30
2461,M,54,Москва,premium,2021-01-26,False,2024-12-17
2462,M,34,Новосибирск,salary,2020-11-23,True,2024-12-03
2463,M,21,Новосибирск,young,2023-05-23,True,2025-04-11
2464,M,25,Сочи,young,2022-01-16,True,2024-11-26
2465,M,22,Новосибирск,mass,2021-01-01,True,2025-01-21
2466,F,65,Сочи,salary,2020-03-22,True,2025-02-05
2467,F,49,Новосибирск,salary,2022-03-16,True,2024-12-31
2468,F,18,Екатеринбург,young,2022-04-01,False,2025-02-16
2469,F,56,Москва,premium,2023-01-04,True,2025-02-16
2470,F,24,Москва,young,2024-03-30,True,2025-02-08
2471,F,31,Москва,mass,2024-10-21,False,2024-11-18
2472,M,65,Казань,mass,2024-03-06,True,2025-02-13
2473,M,23,Санкт-Петербург,young,2024-10-31,True,2024-11-26
2474,M,48,Новосибирск,mass,2022-08-09,True,2024-11-18
2475,F,33,Сочи,premium,2024-02-11,True,2025-04-11
2476,M,18,Санкт-Петербург,young,2021-01-06,True,2025-01-02
2477,F,40,Санкт-Петербург,salary,2023-07-12,True,2025-04-20
2478,M,35,Сочи,salary,2020-09-20,True,2024-11-07
2479,F,31,Москва,mass,2020-04-19,True,2025-02-08
2480,M,32,Новосибирск,salary,2020-11-02,True,2024-11-08
2481,F,21,Москва,young,2023-05-08,False,2025-01-09
2482,M,22,Екатеринбург,young,2020-08-13,True,2025-04-17
2483,M,25,Москва,young,2020-07-03,True,2025-01-09
2484,F,50,Новосибирск,premium,2022-08-21,True,2024-12-12
2485,F,53,Казань,salary,2020-01-31,True,2024-12-29
2486,M,25,Москва,mass,2021-09-05,True,2024-12-12
2487,F,21,Москва,young,2024-11-29,True,2025-01-07
2488,M,20,Санкт-Петербург,salary,2020-04-08,True,2024-12-06
2489,M,35,Сочи,premium,2023-09-24,True,2025-03-31
2490,F,20,Екатеринбург,young,2022-03-21,True,2025-01-23
2491,F,58,Санкт-Петербург,mass,2024-12-25,True,2025-02-04
2492,F,51,Санкт-Петербург,mass,2023-07-13,True,2024-12-04
2493,M,41,Казань,mass,2021-10-13,True,2025-01-10
2494,F,19,Екатеринбург,young,2022-03-24,True,2024-12-11
2495,F,49,Новосибирск,salary,2024-12-26,False,2025-04-08
2496,F,49,Санкт-Петербург,inactive,2023-10-05,True,2024-10-07
2497,M,47,Екатеринбург,mass,2022-10-16,True,2025-03-31
2498,M,30,Казань,inactive,2022-09-04,True,2024-07-12
2499,M,18,Сочи,salary,2024-10-17,True,2025-01-13
2500,F,51,Сочи,salary,2024-04-16,False,2025-04-21
2501,M,21,Новосибирск,young,2024-01-20,True,2025-02-23
2502,M,21,Екатеринбург,young,2020-03-28,True,2025-02-01
2503,M,31,Москва,mass,2022-12-22,True,2025-01-12
2504,M,22,Новосибирск,young,2022-07-10,True,2024-12-20
2505,F,24,Санкт-Петербург,young,2023-11-11,False,2024-11-19
2506,F,35,Москва,salary,2024-12-19,False,2025-03-31
2507,M,24,Санкт-Петербург,mass,2024-01-22,True,2025-02-20
2508,F,26,Новосибирск,young,2021-08-08,True,2025-02-17
2509,M,48,Москва,mass,2022-03-28,False,2024-12-15
2510,M,42,Санкт-Петербург,mass,2022-07-20,True,2025-01-23
2511,F,19,Санкт-Петербург,young,2024-07-17,True,2025-04-11
2512,M,31,Москва,mass,2023-07-16,True,2025-03-23
2513,F,25,Москва,salary,2022-03-07,True,2025-03-21
2514,F,44,Новосибирск,inactive,2022-10-15,False,2024-09-08
2515,M,19,Новосибирск,mass,2022-10-09,True,2025-03-17
2516,M,22,Москва,young,2022-08-30,True,2025-02-09
2517,F,26,Новосибирск,young,2021-09-24,True,2025-02-18
2518,F,31,Екатеринбург,salary,2020-12-11,False,2025-01-04
2519,M,42,Санкт-Петербург,salary,2021-12-24,True,2025-03-22
2520,M,47,Екатеринбург,mass,2022-06-19,True,2025-01-28
2521,M,46,Сочи,mass,2024-08-10,True,2024-12-21
2522,F,29,Санкт-Петербург,premium,2023-01-06,True,2025-01-23
2523,F,40,Москва,premium,2023-10-20,True,2024-12-11
2524,F,39,Сочи,mass,2022-11-03,True,2024-12-11
2525,M,52,Казань,salary,2020-05-15,True,2025-03-10
2526,F,54,Москва,mass,2023-08-20,True,2024-12-25
2527,F,33,Казань,mass,2021-01-31,True,2025-04-03
2528,M,60,Санкт-Петербург,mass,2022-03-02,True,2025-04-09
2529,F,34,Новосибирск,salary,2020-03-19,True,2025-02-06
2530,M,48,Санкт-Петербург,premium,2024-11-13,True,2024-11-24
2531,M,19,Москва,salary,2021-12-05,True,2025-01-26
2532,M,21,Екатеринбург,mass,2022-09-08,True,2025-02-20
2533,F,20,Казань,young,2023-12-12,True,2024-12-02
2534,F,56,Москва,salary,2023-06-19,True,2025-04-24
2535,M,51,Казань,mass,2022-12-10,True,2025-02-15
2536,M,47,Новосибирск,mass,2022-01-13,False,2025-01-22
2537,M,23,Москва,salary,2024-11-29,True,2025-04-16
2538,F,34,Казань,salary,2021-01-18,True,2024-11-29
2539,M,56,Санкт-Петербург,inactive,2021-01-09,False,2024-07-01
2540,M,42,Москва,mass,2024-10-19,True,2025-01-29
2541,M,22,Санкт-Петербург,inactive,2020-07-24,False,2024-10-19
2542,M,22,Санкт-Петербург,mass,2021-05-03,True,2025-03-26
2543,M,37,Новосибирск,mass,2023-11-05,True,2024-11-22
2544,M,33,Москва,mass,2022-05-30,True,2025-01-27
2545,F,58,Екатеринбург,mass,2023-08-27,True,2024-11-09
2546,F,54,Москва,mass,2023-10-30,True,2025-03-02
2547,F,57,Сочи,mass,2021-09-23,True,2024-11-14
2548,F,26,Казань,mass,2021-08-14,True,2025-04-14
2549,F,22,Екатеринбург,salary,2022-12-01,True,2025-01-11
2550,F,59,Москва,salary,2021-06-16,True,2025-01-27
2551,F,19,Санкт-Петербург,mass,2021-06-05,True,2025-04-16
2552,F,26,Москва,mass,2022-04-04,True,2025-01-18
2553,M,58,Сочи,premium,2023-03-22,True,2024-11-04
2554,M,18,Санкт-Петербург,young,2023-08-28,True,2024-11-18
2555,F,39,Казань,mass,2023-08-10,True,2025-04-18
2556,M,39,Екатеринбург,salary,2021-08-20,True,2025-01-19
2557,F,39,Санкт-Петербург,mass,2020-04-22,True,2025-02-23
2558,F,19,Екатеринбург,young,2024-09-20,True,2025-04-02
2559,F,46,Екатеринбург,salary,2023-02-09,True,2025-03-03
2560,F,54,Екатеринбург,premium,2023-04-13,True,2025-03-10
2561,M,63,Санкт-Петербург,mass,2023-08-18,True,2024-11-19
2562,M,50,Санкт-Петербург,salary,2024-03-19,True,2024-11-25
2563,F,35,Москва,mass,2022-01-03,True,2025-02-27
2564,F,24,Новосибирск,salary,2023-05-29,False,2025-04-18
2565,F,23,Казань,young,2023-04-09,False,2025-04-09
2566,F,50,Санкт-Петербург,mass,2020-11-13,True,2024-11-07
2567,F,18,Сочи,mass,2022-09-22,True,2024-11-27
2568,F,41,Москва,mass,2020-07-31,True,2024-12-31
2569,M,50,Новосибирск,premium,2020-09-09,True,2025-04-25
2570,M,21,Сочи,mass,2020-05-03,True,2024-11-13
2571,F,35,Новосибирск,salary,2024-07-21,True,2025-04-22
2572,M,44,Новосибирск,mass,2023-05-21,True,2024-11-11
2573,F,60,Санкт-Петербург,salary,2021-09-15,True,2025-01-20
2574,F,48,Москва,premium,2023-01-13,True,2025-04-19
2575,F,50,Екатеринбург,salary,2024-03-19,True,2024-11-22
2576,M,45,Москва,mass,2022-12-24,True,2024-11-23
2577,M,59,Москва,salary,2023-09-03,True,2024-12-26
2578,M,58,Новосибирск,inactive,2023-10-01,True,2024-11-24
2579,F,53,Москва,mass,2024-07-13,True,2025-04-27
2580,M,23,Сочи,mass,2023-06-20,True,2025-03-02
2581,F,33,Новосибирск,inactive,2022-06-16,False,2024-05-22
2582,M,51,Новосибирск,mass,2023-03-06,True,2025-02-01
2583,F,40,Екатеринбург,inactive,2020-09-03,False,2024-06-15
2584,F,59,Новосибирск,salary,2021-03-16,True,2025-02-01
2585,M,41,Новосибирск,mass,2020-02-14,True,2025-04-29
2586,M,40,Казань,premium,2021-10-19,True,2025-04-08
2587,F,22,Москва,young,2022-05-29,True,2025-01-05
2588,M,30,Новосибирск,mass,2024-09-07,True,2025-01-24
2589,F,54,Новосибирск,inactive,2022-10-13,False,2024-07-13
2590,M,60,Санкт-Петербург,mass,2021-07-07,True,2025-02-07
2591,M,18,Москва,young,2022-03-19,True,2025-01-03
2592,M,59,Казань,mass,2022-08-28,True,2025-03-21
2593,M,34,Москва,salary,2023-01-17,True,2024-12-05
2594,F,32,Сочи,inactive,2021-12-30,False,2024-05-29
2595,F,35,Сочи,inactive,2022-10-17,True,2024-05-28
2596,M,40,Москва,mass,2022-08-11,True,2025-01-20
2597,F,47,Екатеринбург,salary,2023-06-05,True,2024-12-05
2598,F,51,Москва,salary,2023-08-07,True,2025-04-26
2599,F,21,Екатеринбург,mass,2023-12-16,True,2024-12-31
2600,F,20,Санкт-Петербург,salary,2022-12-26,True,2024-11-13
2601,M,24,Екатеринбург,mass,2023-06-28,True,2025-04-07
2602,F,35,Санкт-Петербург,mass,2022-11-30,True,2025-03-22
2603,M,18,Москва,young,2020-04-08,False,2024-11-14
2604,F,24,Санкт-Петербург,salary,2023-08-22,False,2025-04-29
2605,F,57,Москва,mass,2022-05-21,True,2025-01-14
2606,F,23,Казань,mass,2024-01-19,False,2024-11-12
2607,F,53,Москва,premium,2024-06-02,True,2024-11-09
2608,F,18,Санкт-Петербург,mass,2020-10-27,True,2025-03-06
2609,M,21,Новосибирск,mass,2023-05-07,True,2025-02-08
2610,F,34,Новосибирск,premium,2024-08-09,True,2025-02-17
2611,M,21,Новосибирск,young,2021-05-02,True,2024-11-04
2612,F,49,Сочи,premium,2023-02-03,True,2024-12-20
2613,F,38,Москва,inactive,2023-11-25,False,2024-09-10
2614,M,21,Москва,young,2024-09-24,True,2025-01-25
2615,F,23,Казань,young,2022-10-01,False,2025-04-17
2616,F,26,Новосибирск,salary,2021-04-21,True,2025-02-03
2617,F,64,Сочи,mass,2023-02-19,True,2025-01-28
2618,F,29,Москва,mass,2023-01-05,True,2024-12-27
2619,M,59,Санкт-Петербург,mass,2023-08-28,True,2025-01-22
2620,F,23,Москва,mass,2023-02-09,True,2025-03-24
2621,M,37,Екатеринбург,mass,2022-05-10,True,2025-02-12
2622,M,50,Казань,premium,2022-03-19,True,2024-11-17
2623,F,44,Москва,mass,2024-09-01,True,2025-03-24
2624,M,55,Санкт-Петербург,mass,2021-06-01,True,2025-03-11
2625,F,25,Екатеринбург,inactive,2023-05-05,False,2024-06-05
2626,M,18,Екатеринбург,mass,2023-01-26,True,2024-11-26
2627,F,41,Москва,mass,2021-04-03,True,2024-12-27
2628,M,64,Новосибирск,mass,2020-08-17,True,2024-11-24
2629,F,23,Казань,young,2023-04-06,True,2025-02-25
2630,F,36,Новосибирск,mass,2024-12-05,True,2025-03-18
2631,M,57,Новосибирск,premium,2020-01-08,True,2025-04-10
2632,M,52,Москва,salary,2023-04-10,False,2025-02-08
2633,F,47,Москва,mass,2023-10-15,True,2024-12-15
2634,F,46,Екатеринбург,mass,2020-07-13,True,2024-12-04
2635,M,23,Москва,young,2023-07-16,True,2025-04-15
2636,M,18,Новосибирск,young,2022-11-08,True,2025-02-24
2637,M,26,Екатеринбург,young,2020-12-19,True,2025-04-25
2638,M,24,Новосибирск,young,2022-12-08,True,2025-01-21
2639,M,58,Москва,mass,2021-04-08,True,2025-03-27
2640,M,24,Москва,young,2020-12-21,True,2025-02-24
2641,F,51,Екатеринбург,mass,2022-04-29,True,2025-02-14
2642,F,45,Москва,premium,2022-08-31,True,2024-11-25
2643,M,48,Екатеринбург,mass,2023-03-27,True,2025-02-04
2644,M,47,Новосибирск,salary,2020-03-06,True,2024-11-26
2645,F,65,Санкт-Петербург,mass,2022-05-08,True,2025-02-19
2646,F,35,Екатеринбург,mass,2021-07-24,True,2024-11-22
2647,M,34,Москва,mass,2020-11-03,False,2025-03-04
2648,F,24,Санкт-Петербург,young,2023-09-22,True,2025-04-12
2649,F,31,Сочи,salary,2024-08-21,True,2024-11-26
2650,F,40,Сочи,salary,2022-02-21,True,2024-12-24
2651,F,19,Санкт-Петербург,young,2020-04-30,False,2024-11-21
2652,F,32,Сочи,mass,2022-02-04,True,2024-11-11
2653,F,19,Санкт-Петербург,young,2023-11-28,False,2025-01-13
2654,F,39,Москва,mass,2022-02-11,True,2025-04-18
2655,M,20,Москва,inactive,2024-07-28,False,2024-06-17
2656,F,36,Сочи,mass,2024-12-14,True,2024-11-20
2657,M,61,Москва,salary,2024-05-10,True,2025-04-08
2658,M,51,Казань,mass,2020-04-05,True,2025-01-12
2659,F,52,Казань,salary,2023-02-11,True,2024-12-19
2660,M,18,Екатеринбург,inactive,2022-09-13,False,2025-01-01
2661,F,38,Санкт-Петербург,salary,2023-12-23,True,2024-12-24
2662,M,46,Москва,mass,2021-06-23,True,2025-03-22
2663,F,23,Москва,salary,2020-01-02,True,2025-04-01
2664,M,23,Казань,young,2023-05-20,True,2025-03-27
2665,M,18,Екатеринбург,mass,2021-08-02,True,2025-01-17
2666,F,18,Казань,inactive,2024-07-21,False,2024-10-15
2667,F,44,Екатеринбург,salary,2020-11-28,True,2025-04-01
2668,M,38,Москва,salary,2022-11-13,True,2024-11-26
2669,M,33,Новосибирск,salary,2024-11-23,True,2025-01-09
2670,F,24,Казань,young,2023-10-23,True,2024-12-22
2671,M,20,Москва,young,2022-01-11,True,2025-03-02
2672,F,43,Санкт-Петербург,salary,2021-05-20,True,2025-04-26
2673,M,33,Новосибирск,salary,2022-09-26,True,2025-04-12
2674,F,21,Новосибирск,young,2023-04-14,True,2025-01-11
2675,M,18,Москва,salary,2023-12-23,True,2025-03-02
2676,F,53,Екатеринбург,salary,2022-01-02,True,2024-11-09
2677,F,27,Москва,salary,2024-01-05,True,2024-12-12
2678,F,60,Москва,salary,2024-04-20,True,2025-04-09
2679,F,34,Казань,mass,2021-05-28,False,2025-02-12
2680,F,40,Екатеринбург,salary,2022-06-13,True,2025-04-01
2681,F,24,Новосибирск,mass,2020-12-26,True,2025-04-28
2682,M,20,Санкт-Петербург,young,2020-09-30,True,2025-01-04
2683,F,24,Москва,mass,2020-06-25,True,2025-02-25
2684,F,24,Санкт-Петербург,young,2023-07-11,True,2024-12-09
2685,F,32,Москва,salary,2023-04-24,True,2025-01-07
2686,F,45,Москва,premium,2021-06-10,True,2025-04-01
2687,F,63,Санкт-Петербург,mass,2022-07-01,True,2024-11-07
2688,F,24,Санкт-Петербург,young,2020-10-05,False,2024-12-30
2689,F,21,Москва,salary,2021-12-06,True,2025-03-20
2690,F,21,Казань,young,2023-05-06,True,2025-04-28
2691,F,31,Москва,salary,2023-10-04,True,2025-03-15
2692,M,33,Москва,mass,2023-12-15,True,2024-11-27
2693,F,24,Екатеринбург,inactive,2023-08-21,True,2025-01-05
2694,F,49,Москва,mass,2020-03-04,True,2025-02-02
2695,M,36,Казань,mass,2020-10-16,True,2024-12-27
2696,F,19,Москва,inactive,2020-01-18,False,2024-08-25
2697,M,27,Санкт-Петербург,mass,2020-03-04,True,2024-11-25
2698,F,34,Москва,salary,2020-11-25,True,2025-02-26
2699,M,54,Москва,inactive,2022-02-01,False,2025-01-15
2700,M,29,Казань,mass,2022-11-06,True,2025-04-18
2701,F,24,Сочи,young,2021-03-18,True,2025-02-16
2702,M,39,Москва,salary,2020-05-20,True,2024-11-21
2703,F,22,Санкт-Петербург,young,2023-08-24,False,2025-04-03
2704,F,58,Екатеринбург,mass,2021-03-19,True,2025-02-12
2705,M,37,Санкт-Петербург,inactive,2021-05-10,False,2024-05-10
2706,M,18,Новосибирск,mass,2021-03-01,True,2025-01-28
2707,F,64,Москва,salary,2024-02-07,True,2025-02-25
2708,F,37,Сочи,premium,2023-06-22,True,2025-01-07
2709,F,36,Санкт-Петербург,salary,2021-03-25,True,2025-03-23
2710,F,18,Санкт-Петербург,young,2020-12-16,False,2024-12-10
2711,M,21,Новосибирск,young,2021-08-21,True,2025-03-31
2712,F,62,Казань,mass,2021-12-11,True,2025-04-12
2713,F,24,Санкт-Петербург,young,2022-05-19,False,2025-03-10
2714,F,40,Екатеринбург,salary,2023-03-30,True,2025-03-14
2715,F,40,Казань,mass,2023-03-09,True,2025-02-02
2716,F,43,Москва,mass,2024-02-25,True,2025-02-09
