event_id,message_id,event_type,event_at
6545,2750,delivered,2025-04-21 11:42:00
6546,2750,opened,2025-04-21 14:25:00
6547,2751,sent,2025-04-20 09:00:00
6548,2751,delivered,2025-04-20 09:49:00
6549,2751,opened,2025-04-20 12:18:00
6550,2752,sent,2025-04-20 16:00:00
6551,2752,delivered,2025-04-20 16:17:00
6552,2752,opened,2025-04-20 19:21:00
6553,2753,sent,2025-04-20 17:00:00
6554,2753,delivered,2025-04-20 17:16:00
6555,2754,sent,2025-04-20 10:00:00
6556,2754,delivered,2025-04-20 10:01:00
6557,2754,opened,2025-04-20 10:56:00
6558,2754,clicked,2025-04-20 13:23:00
6559,2755,sent,2025-04-21 11:00:00
6560,2755,delivered,2025-04-21 11:40:00
6561,2755,opened,2025-04-21 13:16:00
6562,2755,clicked,2025-04-21 14:42:00
6563,2756,sent,2025-04-21 11:00:00
6564,2756,delivered,2025-04-21 11:29:00
6565,2757,sent,2025-04-21 16:00:00
6566,2757,delivered,2025-04-21 16:26:00
6567,2758,sent,2025-04-20 11:00:00
6568,2758,delivered,2025-04-20 11:42:00
6569,2758,opened,2025-04-20 12:28:00
6570,2759,sent,2025-04-20 08:00:00
6571,2759,delivered,2025-04-20 08:08:00
6572,2759,opened,2025-04-20 11:02:00
6573,2760,sent,2025-04-20 19:00:00
6574,2760,delivered,2025-04-20 19:44:00
6575,2761,sent,2025-04-20 12:00:00
6576,2761,delivered,2025-04-20 12:50:00
6577,2761,opened,2025-04-20 13:33:00
6578,2762,sent,2025-04-21 16:00:00
6579,2762,delivered,2025-04-21 16:52:00
6580,2763,sent,2025-04-20 08:00:00
6581,2763,delivered,2025-04-20 08:12:00
6582,2764,sent,2025-04-20 19:00:00
6583,2764,delivered,2025-04-20 19:52:00
6584,2765,sent,2025-04-20 11:00:00
6585,2765,delivered,2025-04-20 11:28:00
6586,2765,clicked,2025-04-20 12:44:00
6587,2766,sent,2025-04-20 13:00:00
6588,2766,delivered,2025-04-20 13:29:00
6589,2766,opened,2025-04-20 15:13:00
6590,2767,sent,2025-04-21 16:00:00
6591,2767,delivered,2025-04-21 16:16:00
6592,2768,sent,2025-04-20 18:00:00
6593,2768,delivered,2025-04-20 18:46:00
6594,2768,opened,2025-04-20 20:04:00
6595,2769,sent,2025-04-20 15:00:00
6596,2769,delivered,2025-04-20 15:04:00
6597,2769,clicked,2025-04-20 16:55:00
6598,2770,sent,2025-04-21 08:00:00
6599,2770,delivered,2025-04-21 08:02:00
6600,2770,opened,2025-04-21 08:06:00
6601,2771,sent,2025-04-20 08:00:00
6602,2771,delivered,2025-04-20 08:20:00
6603,2771,opened,2025-04-20 09:43:00
6604,2772,sent,2025-04-21 10:00:00
6605,2772,delivered,2025-04-21 10:28:00
6606,2773,sent,2025-04-21 12:00:00
6607,2773,delivered,2025-04-21 12:32:00
6608,2774,sent,2025-04-20 08:00:00
6609,2774,delivered,2025-04-20 08:44:00
6610,2774,opened,2025-04-20 09:51:00
6611,2775,sent,2025-04-21 12:00:00
6612,2775,delivered,2025-04-21 12:24:00
6613,2775,opened,2025-04-21 14:05:00
6614,2776,sent,2025-04-21 16:00:00
6615,2776,delivered,2025-04-21 16:02:00
6616,2777,sent,2025-04-21 09:00:00
6617,2777,delivered,2025-04-21 09:48:00
6618,2778,sent,2025-04-20 14:00:00
6619,2778,delivered,2025-04-20 14:12:00
6620,2779,sent,2025-04-21 19:00:00
6621,2779,delivered,2025-04-21 19:58:00
6622,2780,sent,2025-04-20 08:00:00
6623,2780,delivered,2025-04-20 08:20:00
6624,2781,sent,2025-04-21 19:00:00
6625,2781,delivered,2025-04-21 19:35:00
6626,2781,opened,2025-04-21 21:53:00
6627,2782,sent,2025-04-20 10:00:00
6628,2782,delivered,2025-04-20 10:31:00
6629,2782,opened,2025-04-20 10:36:00
6630,2782,clicked,2025-04-20 10:51:00
6631,2783,sent,2025-04-20 12:00:00
6632,2783,delivered,2025-04-20 12:11:00
6633,2784,sent,2025-04-20 19:00:00
6634,2784,delivered,2025-04-20 19:53:00
6635,2784,clicked,2025-04-20 20:50:00
6636,2785,sent,2025-04-20 09:00:00
6637,2785,delivered,2025-04-20 09:27:00
6638,2785,opened,2025-04-20 09:44:00
6639,2785,clicked,2025-04-20 11:41:00
6640,2786,sent,2025-04-21 13:00:00
6641,2787,sent,2025-04-21 12:00:00
6642,2787,delivered,2025-04-21 12:30:00
6643,2787,opened,2025-04-21 15:19:00
6644,2788,sent,2025-04-21 10:00:00
6645,2788,delivered,2025-04-21 10:02:00
6646,2789,sent,2025-04-20 13:00:00
6647,2789,delivered,2025-04-20 13:08:00
6648,2789,opened,2025-04-20 14:39:00
6649,2790,sent,2025-04-20 12:00:00
6650,2790,delivered,2025-04-20 12:15:00
6651,2790,opened,2025-04-20 14:26:00
6652,2791,sent,2025-04-21 17:00:00
6653,2792,sent,2025-04-20 12:00:00
6654,2792,delivered,2025-04-20 12:32:00
6655,2792,opened,2025-04-20 14:41:00
6656,2792,clicked,2025-04-20 15:25:00
6657,2793,sent,2025-04-20 15:00:00
6658,2793,delivered,2025-04-20 15:49:00
6659,2794,sent,2025-04-20 15:00:00
6660,2794,delivered,2025-04-20 15:18:00
6661,2794,opened,2025-04-20 17:21:00
6662,2795,sent,2025-04-20 16:00:00
6663,2795,delivered,2025-04-20 16:05:00
6664,2796,sent,2025-04-21 13:00:00
6665,2796,delivered,2025-04-21 13:29:00
6666,2796,opened,2025-04-21 14:11:00
6667,2797,sent,2025-04-20 10:00:00
6668,2797,delivered,2025-04-20 10:24:00
6669,2797,opened,2025-04-20 12:44:00
6670,2798,sent,2025-04-20 12:00:00
6671,2798,delivered,2025-04-20 12:40:00
6672,2798,opened,2025-04-20 13:55:00
6673,2799,sent,2025-04-20 12:00:00
6674,2799,delivered,2025-04-20 12:21:00
6675,2799,opened,2025-04-20 14:54:00
6676,2799,clicked,2025-04-20 17:09:00
6677,2800,sent,2025-04-21 19:00:00
6678,2800,delivered,2025-04-21 19:37:00
6679,2800,clicked,2025-04-21 21:00:00
6680,2801,sent,2025-04-20 18:00:00
6681,2801,delivered,2025-04-20 18:02:00
6682,2802,sent,2025-04-21 12:00:00
6683,2802,delivered,2025-04-21 12:50:00
6684,2802,opened,2025-04-21 16:14:00
6685,2803,sent,2025-04-20 13:00:00
6686,2803,delivered,2025-04-20 13:52:00
6687,2803,opened,2025-04-20 15:15:00
6688,2804,sent,2025-04-21 16:00:00
6689,2804,delivered,2025-04-21 16:27:00
6690,2805,sent,2025-04-20 10:00:00
6691,2805,delivered,2025-04-20 10:04:00
6692,2806,sent,2025-04-21 17:00:00
6693,2806,delivered,2025-04-21 17:49:00
6694,2806,clicked,2025-04-21 21:06:00
6695,2807,sent,2025-04-21 08:00:00
6696,2807,delivered,2025-04-21 08:21:00
6697,2808,sent,2025-04-21 13:00:00
6698,2808,delivered,2025-04-21 13:57:00
6699,2809,sent,2025-04-20 09:00:00
6700,2809,delivered,2025-04-20 09:54:00
6701,2809,clicked,2025-04-20 11:38:00
6702,2810,sent,2025-04-21 14:00:00
6703,2810,delivered,2025-04-21 14:10:00
6704,2810,opened,2025-04-21 17:48:00
6705,2810,clicked,2025-04-21 19:45:00
6706,2811,sent,2025-04-20 09:00:00
6707,2811,delivered,2025-04-20 09:25:00
6708,2812,sent,2025-04-21 16:00:00
6709,2812,delivered,2025-04-21 16:25:00
6710,2813,sent,2025-04-21 12:00:00
6711,2813,delivered,2025-04-21 12:33:00
6712,2813,opened,2025-04-21 12:35:00
6713,2814,sent,2025-04-21 11:00:00
6714,2814,delivered,2025-04-21 11:01:00
6715,2814,opened,2025-04-21 11:07:00
6716,2815,sent,2025-04-21 09:00:00
6717,2815,delivered,2025-04-21 09:53:00
6718,2816,sent,2025-04-20 09:00:00
6719,2816,delivered,2025-04-20 09:54:00
6720,2816,opened,2025-04-20 13:30:00
6721,2817,sent,2025-04-21 15:00:00
6722,2817,delivered,2025-04-21 15:46:00
6723,2817,opened,2025-04-21 19:07:00
6724,2818,sent,2025-04-21 11:00:00
6725,2818,delivered,2025-04-21 11:42:00
6726,2819,sent,2025-04-21 09:00:00
6727,2819,delivered,2025-04-21 09:27:00
6728,2820,sent,2025-04-20 17:00:00
6729,2820,delivered,2025-04-20 17:14:00
6730,2821,sent,2025-04-21 16:00:00
6731,2821,delivered,2025-04-21 16:53:00
6732,2821,clicked,2025-04-21 18:20:00
6733,2822,sent,2025-04-21 09:00:00
6734,2822,delivered,2025-04-21 09:40:00
6735,2822,opened,2025-04-21 09:41:00
6736,2822,clicked,2025-04-21 10:16:00
6737,2823,sent,2025-04-20 19:00:00
6738,2823,delivered,2025-04-20 19:53:00
6739,2823,opened,2025-04-20 22:24:00
6740,2824,sent,2025-04-20 10:00:00
6741,2825,sent,2025-04-21 16:00:00
6742,2825,delivered,2025-04-21 16:34:00
6743,2825,opened,2025-04-21 19:28:00
6744,2825,clicked,2025-04-21 19:56:00
6745,2826,sent,2025-04-21 15:00:00
6746,2826,delivered,2025-04-21 15:45:00
6747,2827,sent,2025-04-20 13:00:00
6748,2827,delivered,2025-04-20 13:15:00
6749,2827,opened,2025-04-20 13:57:00
6750,2827,clicked,2025-04-20 14:05:00
6751,2828,sent,2025-04-21 16:00:00
6752,2828,delivered,2025-04-21 16:20:00
6753,2828,opened,2025-04-21 18:28:00
6754,2829,sent,2025-04-20 15:00:00
6755,2829,delivered,2025-04-20 15:44:00
6756,2829,opened,2025-04-20 16:30:00
6757,2830,sent,2025-04-21 19:00:00
6758,2830,delivered,2025-04-21 19:50:00
6759,2830,opened,2025-04-21 20:53:00
6760,2831,sent,2025-04-20 13:00:00
6761,2831,delivered,2025-04-20 13:36:00
6762,2831,opened,2025-04-20 17:04:00
6763,2832,sent,2025-04-20 08:00:00
6764,2832,delivered,2025-04-20 08:36:00
6765,2832,opened,2025-04-20 10:54:00
6766,2833,sent,2025-04-21 12:00:00
6767,2833,delivered,2025-04-21 12:50:00
6768,2834,sent,2025-04-20 13:00:00
6769,2834,delivered,2025-04-20 13:19:00
6770,2834,opened,2025-04-20 17:07:00
6771,2834,clicked,2025-04-20 19:18:00
6772,2835,sent,2025-04-21 11:00:00
6773,2835,delivered,2025-04-21 11:33:00
6774,2835,opened,2025-04-21 15:21:00
6775,2836,sent,2025-04-21 12:00:00
6776,2836,delivered,2025-04-21 12:55:00
6777,2836,opened,2025-04-21 16:20:00
6778,2837,sent,2025-04-21 17:00:00
6779,2837,delivered,2025-04-21 17:38:00
6780,2837,opened,2025-04-21 20:16:00
6781,2838,sent,2025-04-20 17:00:00
6782,2838,delivered,2025-04-20 17:48:00
6783,2838,opened,2025-04-20 21:06:00
6784,2839,sent,2025-04-20 11:00:00
6785,2839,delivered,2025-04-20 11:17:00
6786,2840,sent,2025-04-21 19:00:00
6787,2840,delivered,2025-04-21 19:48:00
6788,2840,opened,2025-04-21 22:44:00
6789,2841,sent,2025-04-21 18:00:00
6790,2841,delivered,2025-04-21 18:28:00
6791,2841,opened,2025-04-21 19:45:00
6792,2842,sent,2025-04-20 14:00:00
6793,2842,delivered,2025-04-20 14:58:00
6794,2842,opened,2025-04-20 15:33:00
6795,2843,sent,2025-04-21 12:00:00
6796,2843,delivered,2025-04-21 12:30:00
6797,2844,sent,2025-04-20 19:00:00
6798,2844,delivered,2025-04-20 19:30:00
6799,2845,sent,2025-04-21 09:00:00
6800,2845,delivered,2025-04-21 09:49:00
6801,2845,opened,2025-04-21 10:22:00
6802,2846,sent,2025-04-20 15:00:00
6803,2846,delivered,2025-04-20 15:33:00
6804,2846,opened,2025-04-20 18:31:00
6805,2847,sent,2025-04-20 17:00:00
6806,2848,sent,2025-04-20 08:00:00
6807,2848,delivered,2025-04-20 08:10:00
6808,2848,opened,2025-04-20 09:58:00
6809,2849,sent,2025-04-21 08:00:00
6810,2849,delivered,2025-04-21 08:17:00
6811,2849,opened,2025-04-21 10:45:00
6812,2850,sent,2025-04-21 18:00:00
6813,2850,delivered,2025-04-21 18:29:00
6814,2850,opened,2025-04-21 21:11:00
6815,2850,clicked,2025-04-21 21:20:00
6816,2851,sent,2025-04-21 08:00:00
6817,2851,delivered,2025-04-21 08:55:00
6818,2852,sent,2025-04-20 13:00:00
6819,2852,delivered,2025-04-20 13:42:00
6820,2852,opened,2025-04-20 14:02:00
6821,2853,sent,2025-04-20 18:00:00
6822,2853,delivered,2025-04-20 18:14:00
6823,2854,sent,2025-04-20 17:00:00
6824,2854,delivered,2025-04-20 17:39:00
6825,2854,opened,2025-04-20 18:29:00
6826,2854,clicked,2025-04-20 19:31:00
6827,2855,sent,2025-04-21 18:00:00
6828,2855,delivered,2025-04-21 18:30:00
6829,2856,sent,2025-04-21 08:00:00
6830,2856,delivered,2025-04-21 08:12:00
6831,2857,sent,2025-04-21 14:00:00
6832,2858,sent,2025-04-20 18:00:00
6833,2858,delivered,2025-04-20 18:46:00
6834,2859,sent,2025-04-21 08:00:00
6835,2859,delivered,2025-04-21 08:22:00
6836,2859,opened,2025-04-21 11:57:00
6837,2860,sent,2025-04-21 11:00:00
6838,2860,delivered,2025-04-21 11:26:00
6839,2860,clicked,2025-04-21 12:43:00
6840,2861,sent,2025-04-21 13:00:00
6841,2861,delivered,2025-04-21 13:31:00
6842,2862,sent,2025-04-21 14:00:00
6843,2862,delivered,2025-04-21 14:54:00
6844,2862,opened,2025-04-21 18:13:00
6845,2862,clicked,2025-04-21 19:06:00
6846,2863,sent,2025-04-20 08:00:00
6847,2863,delivered,2025-04-20 08:02:00
6848,2864,sent,2025-04-20 14:00:00
6849,2864,delivered,2025-04-20 14:03:00
6850,2864,opened,2025-04-20 14:05:00
6851,2864,clicked,2025-04-20 16:38:00
6852,2865,sent,2025-04-20 19:00:00
6853,2865,delivered,2025-04-20 19:31:00
6854,2866,sent,2025-04-20 16:00:00
6855,2866,delivered,2025-04-20 16:31:00
6856,2867,sent,2025-04-21 11:00:00
6857,2867,delivered,2025-04-21 11:48:00
6858,2868,sent,2025-04-20 10:00:00
6859,2868,delivered,2025-04-20 10:10:00
6860,2868,opened,2025-04-20 12:42:00
6861,2869,sent,2025-04-21 12:00:00
6862,2870,sent,2025-04-21 16:00:00
6863,2870,delivered,2025-04-21 16:16:00
6864,2870,opened,2025-04-21 18:53:00
6865,2870,clicked,2025-04-21 19:10:00
6866,2871,sent,2025-04-21 11:00:00
6867,2871,delivered,2025-04-21 11:40:00
6868,2871,clicked,2025-04-21 13:02:00
6869,2872,sent,2025-04-21 19:00:00
6870,2873,sent,2025-04-21 17:00:00
6871,2873,delivered,2025-04-21 17:34:00
6872,2873,opened,2025-04-21 19:38:00
6873,2874,sent,2025-04-20 08:00:00
6874,2874,delivered,2025-04-20 08:55:00
6875,2875,sent,2025-04-21 12:00:00
6876,2875,delivered,2025-04-21 12:32:00
6877,2875,clicked,2025-04-21 14:36:00
6878,2876,sent,2025-04-20 09:00:00
6879,2876,delivered,2025-04-20 09:22:00
6880,2877,sent,2025-04-21 13:00:00
6881,2877,delivered,2025-04-21 13:34:00
6882,2877,opened,2025-04-21 15:59:00
6883,2878,sent,2025-04-20 14:00:00
6884,2878,delivered,2025-04-20 14:19:00
6885,2879,sent,2025-04-20 17:00:00
6886,2879,delivered,2025-04-20 17:21:00
6887,2880,sent,2025-04-20 16:00:00
6888,2880,delivered,2025-04-20 16:28:00
6889,2881,sent,2025-04-20 11:00:00
6890,2881,delivered,2025-04-20 11:28:00
6891,2882,sent,2025-04-21 17:00:00
6892,2882,delivered,2025-04-21 17:22:00
6893,2883,sent,2025-04-21 18:00:00
6894,2883,delivered,2025-04-21 18:43:00
6895,2883,opened,2025-04-21 20:39:00
6896,2884,sent,2025-04-21 17:00:00
6897,2884,delivered,2025-04-21 17:43:00
6898,2884,opened,2025-04-21 18:54:00
6899,2885,sent,2025-04-20 09:00:00
6900,2885,delivered,2025-04-20 09:38:00
6901,2886,sent,2025-04-20 17:00:00
6902,2886,delivered,2025-04-20 17:01:00
6903,2887,sent,2025-04-21 09:00:00
6904,2887,delivered,2025-04-21 09:44:00
6905,2888,sent,2025-04-21 19:00:00
6906,2888,delivered,2025-04-21 19:40:00
6907,2888,opened,2025-04-21 21:57:00
6908,2889,sent,2025-04-20 16:00:00
6909,2889,delivered,2025-04-20 16:14:00
6910,2889,opened,2025-04-20 16:23:00
6911,2889,clicked,2025-04-20 17:54:00
6912,2890,sent,2025-04-21 10:00:00
6913,2890,delivered,2025-04-21 10:52:00
6914,2890,opened,2025-04-21 12:25:00
6915,2890,clicked,2025-04-21 15:34:00
6916,2891,sent,2025-04-21 16:00:00
6917,2891,delivered,2025-04-21 16:58:00
6918,2892,sent,2025-04-21 09:00:00
6919,2892,delivered,2025-04-21 09:56:00
6920,2892,opened,2025-04-21 12:37:00
6921,2892,clicked,2025-04-21 13:40:00
6922,2893,sent,2025-04-21 16:00:00
6923,2893,delivered,2025-04-21 16:20:00
6924,2894,sent,2025-04-20 15:00:00
6925,2894,delivered,2025-04-20 15:13:00
6926,2895,sent,2025-04-21 12:00:00
6927,2895,delivered,2025-04-21 12:26:00
6928,2895,clicked,2025-04-21 15:36:00
6929,2896,sent,2025-04-21 08:00:00
6930,2896,delivered,2025-04-21 08:57:00
6931,2897,sent,2025-04-21 08:00:00
6932,2897,delivered,2025-04-21 08:41:00
6933,2897,opened,2025-04-21 11:22:00
6934,2898,sent,2025-04-21 17:00:00
6935,2898,delivered,2025-04-21 17:20:00
6936,2898,opened,2025-04-21 19:18:00
6937,2899,sent,2025-04-21 19:00:00
6938,2899,delivered,2025-04-21 19:48:00
6939,2899,opened,2025-04-21 22:57:00
6940,2900,sent,2025-04-21 09:00:00
6941,2900,delivered,2025-04-21 09:43:00
6942,2900,opened,2025-04-21 12:58:00
6943,2900,clicked,2025-04-21 14:33:00
6944,2901,sent,2025-04-21 16:00:00
6945,2901,delivered,2025-04-21 16:02:00
6946,2902,sent,2025-04-20 08:00:00
6947,2902,delivered,2025-04-20 08:07:00
6948,2903,sent,2025-04-20 12:00:00
6949,2903,delivered,2025-04-20 12:19:00
6950,2904,sent,2025-04-20 08:00:00
6951,2904,delivered,2025-04-20 08:17:00
6952,2904,opened,2025-04-20 09:45:00
6953,2904,clicked,2025-04-20 12:06:00
6954,2905,sent,2025-04-20 17:00:00
6955,2905,delivered,2025-04-20 17:19:00
6956,2905,opened,2025-04-20 17:49:00
6957,2906,sent,2025-04-20 08:00:00
6958,2907,sent,2025-04-20 11:00:00
6959,2907,delivered,2025-04-20 11:47:00
6960,2907,opened,2025-04-20 12:16:00
6961,2908,sent,2025-04-20 15:00:00
6962,2908,delivered,2025-04-20 15:12:00
6963,2909,sent,2025-04-21 10:00:00
6964,2909,delivered,2025-04-21 10:09:00
6965,2910,sent,2025-04-20 11:00:00
6966,2910,delivered,2025-04-20 11:45:00
6967,2911,sent,2025-04-20 18:00:00
6968,2912,sent,2025-04-21 10:00:00
6969,2912,delivered,2025-04-21 10:56:00
6970,2912,opened,2025-04-21 11:02:00
6971,2912,clicked,2025-04-21 11:18:00
6972,2913,sent,2025-04-20 08:00:00
6973,2914,sent,2025-04-21 18:00:00
6974,2914,delivered,2025-04-21 18:55:00
6975,2914,opened,2025-04-21 19:21:00
6976,2915,sent,2025-04-20 19:00:00
6977,2915,delivered,2025-04-20 19:45:00
6978,2915,opened,2025-04-20 23:25:00
6979,2915,clicked,2025-04-21 01:27:00
6980,2916,sent,2025-04-20 16:00:00
6981,2916,delivered,2025-04-20 16:19:00
6982,2917,sent,2025-04-20 17:00:00
6983,2917,delivered,2025-04-20 17:23:00
6984,2918,sent,2025-04-20 18:00:00
6985,2918,delivered,2025-04-20 18:14:00
6986,2918,opened,2025-04-20 18:32:00
6987,2918,clicked,2025-04-20 20:06:00
6988,2919,sent,2025-04-21 17:00:00
6989,2919,delivered,2025-04-21 17:34:00
6990,2919,opened,2025-04-21 20:13:00
6991,2920,sent,2025-04-20 15:00:00
6992,2920,delivered,2025-04-20 15:30:00
6993,2921,sent,2025-04-20 11:00:00
6994,2921,delivered,2025-04-20 11:59:00
6995,2921,opened,2025-04-20 12:48:00
6996,2921,clicked,2025-04-20 14:29:00
6997,2922,sent,2025-04-21 18:00:00
6998,2922,delivered,2025-04-21 18:02:00
6999,2923,sent,2025-04-21 11:00:00
7000,2923,delivered,2025-04-21 11:36:00
7001,2923,opened,2025-04-21 13:12:00
7002,2924,sent,2025-04-21 10:00:00
7003,2924,delivered,2025-04-21 10:31:00
7004,2924,opened,2025-04-21 10:37:00
7005,2924,clicked,2025-04-21 12:54:00
7006,2925,sent,2025-04-21 11:00:00
7007,2925,delivered,2025-04-21 11:19:00
7008,2925,opened,2025-04-21 13:32:00
7009,2925,clicked,2025-04-21 14:42:00
7010,2926,sent,2025-04-20 09:00:00
7011,2926,delivered,2025-04-20 09:59:00
7012,2927,sent,2025-04-20 19:00:00
7013,2927,delivered,2025-04-20 19:10:00
7014,2928,sent,2025-04-20 14:00:00
7015,2928,delivered,2025-04-20 14:36:00
7016,2929,sent,2025-04-20 08:00:00
7017,2929,delivered,2025-04-20 08:56:00
7018,2930,sent,2025-04-20 16:00:00
7019,2930,delivered,2025-04-20 16:26:00
7020,2931,sent,2025-04-20 13:00:00
7021,2931,delivered,2025-04-20 13:14:00
7022,2931,opened,2025-04-20 16:59:00
7023,2931,clicked,2025-04-20 17:00:00
7024,2932,sent,2025-04-20 10:00:00
7025,2932,delivered,2025-04-20 10:11:00
7026,2932,opened,2025-04-20 11:50:00
7027,2933,sent,2025-04-20 18:00:00
7028,2933,delivered,2025-04-20 18:47:00
7029,2933,opened,2025-04-20 21:25:00
7030,2934,sent,2025-04-21 12:00:00
7031,2934,delivered,2025-04-21 12:04:00
7032,2934,opened,2025-04-21 14:37:00
7033,2935,sent,2025-04-21 18:00:00
7034,2935,delivered,2025-04-21 18:21:00
7035,2936,sent,2025-04-21 12:00:00
7036,2936,delivered,2025-04-21 12:43:00
7037,2937,sent,2025-04-20 18:00:00
7038,2937,delivered,2025-04-20 18:38:00
7039,2937,opened,2025-04-20 19:15:00
7040,2938,sent,2025-04-20 14:00:00
7041,2938,delivered,2025-04-20 14:53:00
7042,2939,sent,2025-04-21 18:00:00
7043,2939,delivered,2025-04-21 18:10:00
7044,2939,clicked,2025-04-21 20:24:00
7045,2940,sent,2025-04-20 09:00:00
7046,2940,delivered,2025-04-20 09:25:00
7047,2940,opened,2025-04-20 09:58:00
7048,2941,sent,2025-04-20 15:00:00
7049,2941,delivered,2025-04-20 15:38:00
7050,2941,opened,2025-04-20 16:03:00
7051,2942,sent,2025-04-21 11:00:00
7052,2942,delivered,2025-04-21 11:23:00
7053,2942,opened,2025-04-21 13:53:00
7054,2943,sent,2025-04-20 16:00:00
7055,2943,delivered,2025-04-20 16:38:00
7056,2943,opened,2025-04-20 20:03:00
7057,2944,sent,2025-04-20 10:00:00
7058,2944,delivered,2025-04-20 10:55:00
7059,2944,opened,2025-04-20 12:40:00
7060,2944,clicked,2025-04-20 15:15:00
7061,2945,sent,2025-04-20 14:00:00
7062,2945,delivered,2025-04-20 14:59:00
7063,2945,opened,2025-04-20 15:03:00
7064,2946,sent,2025-04-20 19:00:00
7065,2946,delivered,2025-04-20 19:23:00
7066,2947,sent,2025-04-21 16:00:00
7067,2947,delivered,2025-04-21 16:46:00
7068,2948,sent,2025-04-20 10:00:00
7069,2948,delivered,2025-04-20 10:27:00
7070,2949,sent,2025-04-20 16:00:00
7071,2949,delivered,2025-04-20 16:19:00
7072,2949,opened,2025-04-20 16:54:00
7073,2950,sent,2025-04-20 12:00:00
7074,2950,delivered,2025-04-20 12:48:00
7075,2950,opened,2025-04-20 13:33:00
7076,2951,sent,2025-04-21 19:00:00
7077,2951,delivered,2025-04-21 19:24:00
7078,2951,opened,2025-04-21 21:55:00
7079,2952,sent,2025-04-21 19:00:00
7080,2952,delivered,2025-04-21 19:35:00
7081,2953,sent,2025-04-21 19:00:00
7082,2953,delivered,2025-04-21 19:22:00
7083,2954,sent,2025-04-21 12:00:00
7084,2954,delivered,2025-04-21 12:35:00
7085,2954,clicked,2025-04-21 13:17:00
7086,2955,sent,2025-04-21 08:00:00
7087,2955,delivered,2025-04-21 08:06:00
7088,2955,opened,2025-04-21 09:20:00
7089,2955,clicked,2025-04-21 10:00:00
7090,2956,sent,2025-04-21 11:00:00
7091,2956,delivered,2025-04-21 11:47:00
7092,2956,clicked,2025-04-21 13:54:00
7093,2957,sent,2025-04-21 18:00:00
7094,2957,delivered,2025-04-21 18:59:00
7095,2958,sent,2025-04-21 08:00:00
7096,2958,delivered,2025-04-21 08:03:00
7097,2959,sent,2025-04-21 12:00:00
7098,2959,delivered,2025-04-21 12:58:00
7099,2959,opened,2025-04-21 13:54:00
7100,2960,sent,2025-04-21 18:00:00
7101,2960,delivered,2025-04-21 18:45:00
7102,2961,sent,2025-04-21 14:00:00
7103,2961,delivered,2025-04-21 14:20:00
7104,2962,sent,2025-04-20 12:00:00
7105,2962,delivered,2025-04-20 12:05:00
7106,2963,sent,2025-04-20 17:00:00
7107,2963,delivered,2025-04-20 17:03:00
7108,2963,opened,2025-04-20 20:25:00
7109,2964,sent,2025-04-20 16:00:00
7110,2964,delivered,2025-04-20 16:37:00
7111,2964,opened,2025-04-20 17:56:00
7112,2964,clicked,2025-04-20 19:36:00
7113,2965,sent,2025-04-20 14:00:00
7114,2965,delivered,2025-04-20 14:39:00
7115,2966,sent,2025-04-21 18:00:00
7116,2966,delivered,2025-04-21 18:43:00
7117,2967,sent,2025-04-21 14:00:00
7118,2967,delivered,2025-04-21 14:34:00
7119,2968,sent,2025-04-21 18:00:00
7120,2968,delivered,2025-04-21 18:09:00
7121,2969,sent,2025-04-20 16:00:00
7122,2970,sent,2025-04-20 17:00:00
7123,2970,delivered,2025-04-20 17:03:00
7124,2970,opened,2025-04-20 20:17:00
7125,2971,sent,2025-04-21 19:00:00
7126,2971,delivered,2025-04-21 19:26:00
7127,2971,clicked,2025-04-21 19:50:00
7128,2972,sent,2025-04-21 09:00:00
7129,2972,delivered,2025-04-21 09:27:00
7130,2973,sent,2025-04-21 16:00:00
7131,2973,delivered,2025-04-21 16:48:00
7132,2973,opened,2025-04-21 17:10:00
7133,2974,sent,2025-04-21 16:00:00
7134,2974,delivered,2025-04-21 16:58:00
7135,2974,opened,2025-04-21 19:08:00
7136,2975,sent,2025-04-21 10:00:00
7137,2975,delivered,2025-04-21 10:22:00
7138,2976,sent,2025-04-20 15:00:00
7139,2976,delivered,2025-04-20 15:24:00
7140,2976,opened,2025-04-20 16:32:00
7141,2976,clicked,2025-04-20 18:20:00
7142,2977,sent,2025-04-20 14:00:00
7143,2977,delivered,2025-04-20 14:27:00
7144,2977,opened,2025-04-20 16:32:00
7145,2977,clicked,2025-04-20 18:51:00
7146,2978,sent,2025-04-21 17:00:00
7147,2978,delivered,2025-04-21 17:41:00
7148,2978,opened,2025-04-21 19:09:00
7149,2979,sent,2025-04-21 10:00:00
7150,2979,delivered,2025-04-21 10:23:00
7151,2980,sent,2025-04-20 08:00:00
7152,2980,delivered,2025-04-20 08:32:00
7153,2980,opened,2025-04-20 11:24:00
7154,2981,sent,2025-04-20 08:00:00
7155,2981,delivered,2025-04-20 08:18:00
7156,2981,opened,2025-04-20 11:28:00
7157,2982,sent,2025-04-20 10:00:00
7158,2982,delivered,2025-04-20 10:45:00
7159,2983,sent,2025-04-20 12:00:00
7160,2983,delivered,2025-04-20 12:34:00
7161,2983,opened,2025-04-20 14:17:00
7162,2984,sent,2025-04-21 12:00:00
7163,2984,delivered,2025-04-21 12:31:00
7164,2984,opened,2025-04-21 12:53:00
7165,2984,clicked,2025-04-21 16:26:00
7166,2985,sent,2025-04-20 08:00:00
7167,2985,delivered,2025-04-20 08:03:00
